data_time,XQH-1-0D-QJ-1_temperature,XQH-1-0D-QJ-1_xAxisAngle,XQH-1-0D-QJ-1_yAxisAngle,XQH-1-1D-QJ-1_temperature,XQH-1-1D-QJ-1_xAxisAngle,XQH-1-1D-QJ-1_yAxisAngle,XQH-1-1L-LX-1_beamPierRelativeDisplacement,XQH-1-1L-LX-1_measureDisplacement,XQH-1-1L-LX-2_beamPierRelativeDisplacement,XQH-1-1L-LX-2_measureDisplacement,XQH-1-1L-YB-1_frequency,XQH-1-1L-YB-1_strain,XQH-1-1L-YB-1_temperature,XQH-1-1L-YB-2_frequency,XQH-1-1L-YB-2_strain,XQH-1-1L-YB-2_temperature,XQH-1-3L-WSD-1_humidity,XQH-1-3L-WSD-1_temperature,XQH-2-2L-LX-1_beamPierRelativeDisplacement,XQH-2-2L-LX-1_measureDisplacement,XQH-2-2L-YB-1_frequency,XQH-2-2L-YB-1_strain,XQH-2-2L-YB-1_temperature,XQH-2-2L-YB-2_frequency,XQH-2-2L-YB-2_strain,XQH-2-2L-YB-2_temperature,XQH-2-3D-QJ-1_temperature,XQH-2-3D-QJ-1_xAxisAngle,XQH-2-3D-QJ-1_yAxisAngle
2026-01-01 02:40:00,18.3264,-0.06946,0.29303,18.031,0.00282,0.37432,564.726,,542.054,,836.336,,3920.29,894.205,,3985.13,86.5,17.2,553.404,,875.4,,3972.15,875.265,,3855.96,18.1223,-0.29505,0.07552
2026-01-01 02:50:00,18.3014,-0.07064,0.29358,17.9518,0.00437,0.37496,564.833,,542.591,,836.349,,3926.83,894.21,,3993.25,87.9,17.2,553.865,,875.557,,3984.27,875.339,,3862.9,17.8814,-0.2943,0.07628
2026-01-01 03:00:00,18.3328,-0.0697,0.29298,17.802,0.00428,0.3741,564.787,,542.575,,836.361,,3936.3,894.237,,4004.07,87.5,17.1,553.358,,875.57,,3989.9,875.3,,3867.97,17.9194,-0.29416,0.07528
2026-01-01 03:10:00,18.2393,-0.07032,0.29268,17.8126,0.00357,0.37382,564.864,,542.146,,836.386,,3934.5,894.605,,4005.12,89.4,,553.849,,875.696,,3990.0,875.295,,3870.23,17.9008,-0.29484,0.07401
2026-01-01 03:20:00,18.1594,-0.07044,0.2938,17.764,0.00259,0.37536,564.864,,542.13,,836.448,,3951.3,894.623,,4013.94,88.7,17.1,553.788,,875.705,,3997.36,875.326,,3877.09,17.9283,-0.29491,0.07597
2026-01-01 03:30:00,,,,17.7437,0.00307,0.37524,564.757,,542.56,,836.399,,3943.42,894.623,,4014.22,89.7,17.0,553.342,,875.714,,3997.08,875.326,,3879.16,17.9016,-0.2942,0.07565
2026-01-01 03:40:00,18.1312,-0.06972,0.29321,17.6318,0.00325,0.37506,564.833,,542.023,,836.494,,3961.29,894.641,,4029.2,87.8,16.9,553.465,,875.727,,4001.29,875.33,,3881.41,17.7283,-0.29458,0.07594
2026-01-01 03:50:00,17.9211,-0.07081,0.29336,,,,564.849,,542.406,,836.527,,3967.2,894.676,,4035.07,,,553.481,,875.844,,4009.53,875.33,,3886.5,17.5815,-0.29411,0.07497
2026-01-01 04:00:00,17.8951,-0.07027,0.29323,17.4938,0.00371,0.37591,564.818,,541.793,,836.577,,3986.66,894.676,,4047.39,88.6,17.0,553.957,,875.892,,4013.84,875.339,,3891.49,17.6521,-0.29464,0.07534
2026-01-01 04:10:00,17.9049,-0.06996,0.29224,17.445,0.00335,0.37419,564.772,,542.238,,836.589,,3988.28,894.681,,4045.08,87.8,16.8,553.911,,875.936,,4014.9,875.335,,3895.64,17.6107,-0.29433,0.07458
2026-01-01 04:20:00,17.7842,-0.07038,0.29291,17.4198,0.00335,0.37587,564.833,,,,836.622,,3993.73,894.681,,4056.94,88.9,16.8,553.957,,875.936,,4017.87,875.365,,3902.24,17.6107,-0.29337,0.07436
2026-01-01 04:30:00,17.7729,-0.07024,0.29292,17.5003,0.00335,0.37614,564.818,,542.299,,836.606,,3997.08,894.676,,4054.62,90.7,17.0,,,875.966,,4019.12,875.348,,3901.68,17.6651,-0.29396,0.0747
2026-01-01 04:40:00,17.7575,-0.06997,0.29367,17.3506,0.0039,0.37485,564.833,,,,836.544,,3989.33,894.659,,4055.2,89.5,,553.511,,876.054,,4034.2,875.548,,3935.26,17.3596,-0.29419,0.07499
2026-01-01 04:50:00,17.6172,-0.06968,0.29151,17.4125,0.00376,0.37441,564.864,,541.747,,836.527,,3988.95,894.65,,4042.86,89.2,16.8,553.465,,876.075,,4042.58,875.57,,3946.84,17.4775,-0.29392,0.07548
2026-01-01 05:00:00,17.6188,-0.06995,0.29369,17.3181,0.00354,0.3749,564.864,,542.284,,836.564,,4005.6,894.659,,4062.34,88.1,16.8,553.987,,876.097,,4038.15,875.452,,3935.45,17.4092,-0.29398,0.07436
2026-01-01 05:10:00,17.4678,-0.06996,0.2926,17.1755,0.00482,0.3756,470.407,,541.762,,836.627,,4022.57,894.659,,4074.23,88.9,16.9,553.987,,876.067,,4035.36,875.413,,3931.66,17.3702,-0.29331,0.07369
2026-01-01 05:20:00,17.5896,-0.07074,0.2935,17.1886,0.00457,0.37514,470.883,,,,836.651,,4031.32,894.765,,4078.0,88.9,16.9,553.481,,875.971,,4034.97,875.369,,3927.4,17.3629,-0.29448,0.0754
2026-01-01 05:30:00,,,,17.2399,0.00368,0.37498,565.187,,541.9,,836.627,,4022.67,894.752,,4068.62,88.9,16.7,553.987,,875.958,,4035.45,875.365,,3930.52,17.51,-0.29336,0.07592
2026-01-01 05:40:00,17.3571,-0.06941,0.29219,17.0989,0.00424,0.37553,470.484,,542.314,,836.664,,4037.95,894.756,,4079.36,90.4,16.9,553.527,,875.979,,4040.65,875.369,,3933.37,17.3303,-0.2945,0.07481
2026-01-01 05:50:00,,,,17.2139,0.00335,0.37484,564.803,,542.345,,836.726,,4044.79,894.743,,4083.14,89.6,,553.957,,875.966,,4040.94,875.361,,3932.13,17.349,-0.29386,0.07439
2026-01-01 06:00:00,17.605,-0.06981,0.29331,17.3197,0.00358,0.37547,564.787,,541.823,,836.697,,4049.99,894.73,,4080.13,89.5,17.0,553.987,,875.979,,4038.34,875.33,,3931.09,17.4149,-0.29435,0.07422
2026-01-01 06:10:00,17.6285,-0.07013,0.29306,,,,564.803,,541.731,,836.68,,4049.13,894.725,,4074.23,88.5,17.1,553.511,,875.936,,4036.9,875.304,,3932.51,17.4036,-0.29453,0.07675
2026-01-01 06:20:00,17.8279,-0.06999,0.29358,17.4369,0.00309,0.37467,564.757,,541.869,,836.585,,4034.01,894.703,,4070.17,88.2,17.1,553.481,,875.892,,4031.8,875.287,,3930.24,17.6229,-0.29301,0.07524
2026-01-01 06:30:00,17.8441,-0.0709,0.29324,17.4377,0.00054,0.37706,564.833,,,,836.527,,4028.82,894.685,,4060.9,88.3,17.1,553.496,,875.84,,4025.46,875.269,,3931.28,17.6253,-0.29414,0.07494
2026-01-01 06:40:00,,,,,,,564.741,,542.268,,836.585,,4045.75,894.805,,4070.17,,,553.527,,875.805,,4029.11,875.274,,3933.84,17.4938,-0.29358,0.0745
2026-01-01 06:50:00,17.5961,-0.06965,0.29351,17.2497,0.00337,0.37491,564.803,,541.808,,836.631,,4052.69,894.881,,4077.13,87.7,17.2,553.941,,875.792,,4029.2,875.265,,3939.44,17.3873,-0.29463,0.07487
2026-01-01 07:00:00,17.7453,-0.06999,0.29309,17.3295,0.00351,0.37625,564.833,,,,836.598,,4050.09,894.881,,4079.65,88.0,17.1,553.972,,875.775,,4029.59,875.26,,3941.43,,,
2026-01-01 07:10:00,17.9097,-0.07114,0.29325,17.4418,0.00373,0.37589,564.787,,542.376,,836.585,,4052.6,894.837,,4068.33,88.0,17.1,553.957,,875.709,,4027.67,875.274,,3945.23,17.6878,-0.29375,0.07661
2026-01-01 07:20:00,17.934,-0.06909,0.2939,17.605,0.00291,0.37558,564.787,,542.376,,836.527,,4039.69,894.739,,4051.44,87.8,17.2,553.895,,875.761,,4036.03,875.278,,3950.17,17.7267,-0.29431,0.07496
2026-01-01 07:30:00,17.938,-0.06937,0.29487,,,,564.849,,542.391,,836.494,,4043.83,894.752,,4060.03,89.6,17.3,553.527,,875.748,,4029.78,875.256,,3948.55,17.657,-0.29399,0.07628
2026-01-01 07:40:00,17.8806,-0.06988,0.2943,17.4726,0.00402,0.37634,564.772,,541.9,,836.465,,4040.26,894.721,,4060.12,87.4,17.5,553.511,,875.67,,4025.07,875.252,,3943.99,17.6415,-0.29399,0.07577
2026-01-01 07:50:00,17.9121,-0.07004,0.29354,17.4434,0.00362,0.37633,564.818,,541.823,,836.44,,4041.13,894.703,,4063.7,87.4,17.4,553.926,,875.57,,4017.01,875.2,,3944.94,17.6001,-0.29354,0.07496
2026-01-01 08:00:00,,,,17.4597,0.0041,0.37565,564.818,,542.33,,836.403,,4041.51,894.668,,4062.34,86.9,17.6,553.542,,875.483,,4011.54,875.169,,3942.28,17.6383,-0.2933,0.07579
2026-01-01 08:10:00,17.6594,-0.06945,0.29323,17.5709,0.00369,0.37586,564.864,,542.422,,836.386,,4039.01,894.588,,4048.45,86.8,17.7,553.957,,875.382,,4002.82,875.139,,3936.59,17.6975,-0.29304,0.07544
2026-01-01 08:20:00,17.7932,-0.06984,0.29453,17.6862,0.00434,0.37582,564.833,,542.207,,836.295,,4031.51,894.374,,4027.09,,17.8,553.496,,875.239,,3985.51,875.095,,3931.38,17.7356,-0.29309,0.07401
2026-01-01 08:30:00,,,,17.8045,0.00283,0.37632,564.818,,542.406,,836.162,,4010.29,894.006,,3990.38,86.6,17.8,553.941,,875.017,,3971.39,875.03,,3919.54,17.7785,-0.29392,0.0752
2026-01-01 08:40:00,18.2337,-0.07066,0.29583,18.0051,0.00326,0.37652,564.849,,542.33,,835.989,,3992.3,893.682,,3953.59,,17.9,553.527,,874.982,,3963.01,874.991,,3915.75,17.8935,-0.29399,0.07539
2026-01-01 08:50:00,19.2157,-0.07153,0.29587,18.3949,0.00255,0.37729,564.818,,542.345,,835.286,,3924.55,892.052,,3774.32,,,553.941,,874.869,,3952.73,874.912,,3902.53,18.0859,-0.29439,0.07562
2026-01-01 09:00:00,19.4529,-0.07096,0.29596,18.5429,0.00244,0.37681,564.818,,542.238,,834.634,,3871.64,890.668,,3654.64,82.3,18.4,553.496,,874.699,,3936.12,874.912,,3887.44,18.2345,-0.29384,0.07624
2026-01-01 09:10:00,19.6347,-0.07303,0.29613,18.6073,0.00156,0.37711,564.849,,542.299,,834.215,,3837.8,889.88,,3583.81,81.1,18.7,553.972,,874.482,,3919.73,874.734,,3876.05,,,
2026-01-01 09:20:00,20.0475,-0.07271,0.29872,18.6909,0.00085,0.37865,564.757,,542.33,,833.846,,3811.94,888.838,,3504.89,79.3,18.4,553.926,,874.286,,3904.7,874.638,,3864.03,18.4375,-0.29368,0.07665
2026-01-01 09:30:00,,,,,,,564.849,,541.808,,833.411,,3760.16,887.792,,3402.44,,,553.511,,874.102,,3890.17,874.643,,3840.33,,,
2026-01-01 09:40:00,20.9096,-0.07375,0.29449,19.3795,0.00155,0.3797,564.895,,542.054,,832.687,,3686.58,887.513,,3349.41,79.4,18.7,553.557,,873.875,,3872.86,874.347,,3825.65,,,
2026-01-01 09:50:00,20.3545,-0.07273,0.29529,19.3771,0.00232,0.37949,564.88,,,,832.639,,3681.46,886.942,,3292.39,78.0,18.9,553.941,,873.523,,3843.69,874.217,,3804.96,,,
2026-01-01 10:00:00,19.8664,-0.07229,0.29477,19.0821,0.0017,0.37804,564.342,,542.637,,833.092,,3729.25,888.423,,3480.53,79.3,18.8,554.003,,873.159,,3817.54,874.059,,3794.08,18.8971,-0.29433,0.07686
2026-01-01 10:10:00,19.8019,-0.07224,0.29407,19.1725,0.00199,0.37882,564.833,,542.621,,833.369,,3754.43,889.222,,3570.22,78.7,19.0,553.926,,872.873,,3800.31,873.976,,3788.32,19.0789,-0.2931,0.0756
2026-01-01 10:20:00,19.6602,-0.07226,0.29375,,,,564.956,,542.069,,833.535,,3765.61,889.465,,3600.68,79.0,18.9,553.496,,872.812,,3795.29,874.019,,3794.36,19.0045,-0.29237,0.07668
2026-01-01 10:30:00,,,,,,,564.956,,542.008,,833.734,,3781.27,889.929,,3654.91,79.0,19.0,553.496,,872.795,,3797.61,874.01,,3794.73,19.0957,-0.29333,0.07572
2026-01-01 10:40:00,20.2467,-0.07227,0.29395,19.7454,0.00095,0.37962,470.576,,542.008,,833.436,,3738.28,888.873,,3502.48,76.4,19.5,553.911,,872.427,,3763.49,873.766,,3760.9,19.4521,-0.29342,0.07664
2026-01-01 10:50:00,20.2975,-0.07311,0.29529,19.7852,0.00076,0.37857,565.064,,542.13,,833.088,,3685.58,888.613,,3476.27,75.7,19.5,553.926,,872.232,,3744.74,873.701,,3754.06,19.4425,-0.29309,0.07597
2026-01-01 11:00:00,20.5936,-0.07154,0.29475,19.9697,0.00277,0.3773,565.033,,542.575,,832.972,,3674.52,888.379,,3467.14,75.5,19.6,554.003,,871.956,,3722.72,873.609,,3733.58,19.6411,-0.29125,0.07581
2026-01-01 11:10:00,20.3268,-0.07279,0.29532,19.7438,0.00296,0.37908,565.049,,542.545,,833.092,,3681.28,888.52,,3496.16,,19.5,553.465,,871.779,,3709.95,873.504,,3726.4,19.5446,-0.29196,0.07812
2026-01-01 11:20:00,20.3814,-0.07267,0.29407,19.7964,0.0004,0.37875,565.064,,542.606,,833.08,,3675.34,888.235,,3492.16,74.4,19.6,553.926,,871.593,,3692.53,873.439,,3717.11,19.6443,-0.29378,0.07783
2026-01-01 11:30:00,20.4377,-0.07308,0.29322,19.8687,0.00179,0.3784,565.11,,542.1,,833.245,,3684.75,888.714,,3529.24,74.3,19.7,,,871.61,,3707.29,873.517,,3721.71,19.665,-0.29258,0.07728
2026-01-01 11:40:00,20.9964,-0.07346,0.29373,20.3094,-0.00021,0.38063,565.064,,542.13,,832.794,,3620.22,888.45,,3471.13,71.3,20.2,,,871.39,,3682.92,873.369,,3695.37,19.9307,-0.29277,0.07818
2026-01-01 11:50:00,21.2674,-0.07271,0.29496,20.459,1e-05,0.37925,471.114,,542.805,,832.481,,3578.23,888.049,,3438.33,70.8,,553.496,,870.924,,3642.45,873.182,,3665.03,,,
2026-01-01 12:00:00,21.5726,-0.07359,0.29598,20.8156,-0.00223,0.38036,564.588,,542.882,,832.294,,3533.36,887.809,,3414.38,69.0,20.4,,,870.458,,3611.89,873.054,,3639.36,20.3719,-0.29187,0.07818
2026-01-01 12:10:00,21.6221,-0.07361,0.29475,20.9088,0.0004,0.37991,565.11,,542.36,,832.223,,3522.19,887.57,,3412.54,67.7,20.6,553.373,,870.284,,3603.3,872.925,,3622.49,20.5477,-0.29187,0.07732
2026-01-01 12:20:00,21.6401,-0.07396,0.29361,21.0319,0.00045,0.3797,565.079,,542.882,,832.302,,3514.24,887.597,,3408.15,65.7,20.8,553.373,,869.86,,3568.06,872.829,,3600.14,20.6979,-0.29128,0.07848
2026-01-01 12:30:00,21.7563,-0.07463,0.2934,21.2462,-0.00092,0.38018,565.033,,542.33,,832.103,,3472.54,887.234,,3366.66,63.1,21.1,553.757,,869.718,,3560.24,872.76,,3587.68,20.8196,-0.29125,0.07914
2026-01-01 12:40:00,21.6629,-0.07516,0.29292,21.2281,-0.0002,0.37959,565.079,,542.897,,832.202,,3477.33,887.088,,3364.22,63.6,21.0,,,869.424,,3533.98,872.682,,3575.43,20.859,-0.29199,0.0794
2026-01-01 12:50:00,21.4405,-0.07428,0.29301,21.091,-0.00046,0.37846,564.542,,542.406,,832.219,,3487.36,887.154,,3395.26,,21.1,553.342,,869.441,,3543.83,872.76,,3582.82,20.8661,-0.29318,0.07496
2026-01-01 13:00:00,21.2446,-0.07395,0.29141,21.0815,-0.00019,0.37917,565.033,,542.99,,832.385,,3505.78,887.327,,3417.11,64.2,21.0,553.88,,869.402,,3546.79,872.786,,3590.66,20.799,-0.29199,0.07773
2026-01-01 13:10:00,21.1564,-0.07386,0.29225,21.0776,-0.00087,0.37892,565.018,,542.422,,832.481,,3516.74,887.663,,3425.55,63.0,21.1,553.757,,869.441,,3550.46,872.847,,3594.27,20.8014,-0.29188,0.07913
2026-01-01 13:20:00,21.1777,-0.07358,0.29223,21.0949,0.00064,0.37876,565.064,,542.499,,832.593,,3516.03,887.721,,3427.4,60.8,21.3,553.818,,869.411,,3548.67,872.99,,3583.45,20.8914,-0.29167,0.07947
2026-01-01 13:30:00,21.3012,-0.07437,0.29232,21.2281,-3e-05,0.37937,565.033,,,,832.555,,3506.67,887.677,,3416.93,,21.2,553.342,,869.281,,3532.37,872.708,,3567.43,20.9955,-0.292,0.07932
2026-01-01 13:40:00,,,,21.3005,-0.00125,0.37948,564.634,,542.376,,832.535,,3491.81,887.561,,3397.97,59.1,21.4,553.834,,869.048,,3513.17,872.626,,3547.06,21.1327,-0.29166,0.07932
2026-01-01 13:50:00,21.5718,-0.07278,0.29232,21.3509,-0.00056,0.38131,565.049,,542.897,,832.452,,3470.68,887.473,,3389.39,58.1,21.4,553.772,,868.569,,3468.65,872.73,,3526.74,21.1965,-0.29126,0.07907
2026-01-01 14:00:00,21.6386,-0.07426,0.29119,21.4437,-0.00187,0.37908,565.064,,542.836,,832.439,,3467.05,887.486,,3401.13,,,553.419,,868.302,,3446.8,872.492,,3509.52,21.2469,-0.29048,0.07908
2026-01-01 14:10:00,21.5647,-0.07257,0.29004,21.3327,-0.00063,0.37974,565.064,,542.928,,832.46,,3465.46,887.597,,3408.06,59.8,21.3,553.742,,868.276,,3457.05,872.539,,3511.3,21.1186,-0.29144,0.07957
2026-01-01 14:20:00,21.5199,-0.07396,0.29048,21.2918,-0.00144,0.37902,565.033,,543.02,,,,,,,,,,553.803,,,,,,,,21.1753,-0.29179,0.08048
2026-01-01 14:40:00,21.5183,-0.07366,0.2894,,,,565.095,,,,832.626,,3467.76,887.854,,3431.19,55.7,21.3,553.296,,867.979,,3428.72,872.57,,3498.21,21.158,-0.29159,0.08015
2026-01-01 14:50:00,21.5396,-0.07321,0.29024,21.3343,-0.00102,0.37931,565.095,,,,832.691,,3465.28,887.871,,3437.98,57.7,21.5,553.327,,867.69,,3401.3,872.418,,3490.92,21.1761,-0.29165,0.07931
2026-01-01 15:00:00,21.5875,-0.07416,0.29029,,,,565.064,,542.652,,832.641,,3460.15,887.898,,3434.19,54.8,21.3,553.696,,867.076,,3339.93,872.345,,3472.99,21.2667,-0.29237,0.07922
2026-01-01 15:10:00,21.5137,-0.07263,0.29041,21.2895,-0.00084,0.37991,564.664,,542.729,,832.749,,3461.21,887.929,,3441.5,56.0,21.2,553.696,,866.907,,3326.39,872.358,,3477.33,21.1477,-0.29134,0.07912
2026-01-01 15:20:00,,,,21.2745,-0.00125,0.3798,565.064,,542.606,,833.042,,3471.13,887.96,,3454.31,,21.2,553.235,,866.765,,3309.93,872.388,,3469.62,21.169,-0.29205,0.0789
2026-01-01 15:30:00,21.4083,-0.07324,0.28963,21.2485,-0.00157,0.37994,565.079,,542.698,,833.034,,3478.57,887.991,,3462.8,,21.3,553.266,,866.549,,3286.36,872.319,,3460.77,21.1737,-0.29073,0.08026
2026-01-01 15:40:00,21.4114,-0.07392,0.2892,21.1737,-0.00106,0.37801,470.638,,542.591,,833.104,,3486.03,888.375,,3474.14,56.8,21.2,553.266,,866.117,,3247.76,872.28,,3454.49,21.1454,-0.29172,0.08068
2026-01-01 15:50:00,21.4177,-0.07546,0.28857,,,,565.049,,542.667,,833.287,,3485.94,888.437,,3485.41,57.5,21.2,553.665,,866.095,,3253.08,872.31,,3458.91,21.0374,-0.29295,0.08109
2026-01-01 16:00:00,,,,21.1721,-0.00255,0.38039,564.68,,542.698,,833.229,,3486.3,888.437,,3491.9,56.3,21.2,,,866.108,,3266.65,872.293,,3455.55,20.9908,-0.29265,0.07949
2026-01-01 16:10:00,21.2044,-0.07371,0.28945,21.0153,0.00082,0.37782,565.064,,542.744,,833.32,,3489.76,888.481,,3499.81,57.3,21.0,553.665,,866.643,,3326.82,872.327,,3465.46,,,
2026-01-01 16:20:00,20.9995,-0.07307,0.2897,20.852,-0.00057,0.37872,470.668,,542.683,,833.506,,3502.66,888.679,,3513.98,56.9,20.6,553.204,,867.385,,3392.19,872.544,,3494.74,20.6505,-0.2923,0.0794
2026-01-01 16:30:00,20.7698,-0.07263,0.28925,20.5912,0.00056,0.3776,565.509,,543.082,,833.622,,3518.08,888.723,,3533.53,58.0,20.4,553.342,,868.25,,3476.62,872.851,,3541.5,20.3965,-0.29266,0.08033
2026-01-01 16:40:00,20.5287,-0.07342,0.28917,20.3188,-0.00011,0.37655,565.018,,542.591,,833.726,,3539.89,889.284,,3563.74,58.7,20.0,553.112,,869.018,,3543.65,873.16,,3581.83,20.0515,-0.2917,0.07982
2026-01-01 16:50:00,20.1214,-0.07299,0.28946,19.8878,0.00012,0.37668,565.079,,542.79,,833.974,,3569.95,889.597,,3605.2,58.6,19.7,553.097,,869.722,,3607.46,873.657,,3628.74,19.6618,-0.29235,0.07985
2026-01-01 17:00:00,19.9776,-0.07208,0.28882,19.747,0.00037,0.37583,565.033,,542.759,,834.177,,3591.38,889.761,,3631.46,59.1,19.4,553.112,,870.176,,3643.63,873.814,,3651.09,19.504,-0.29209,0.08157
2026-01-01 17:10:00,,,,19.6124,-0.0005,0.37621,565.079,,543.143,,834.327,,3615.69,890.053,,3658.19,,19.4,553.542,,870.51,,3665.48,873.91,,3659.92,19.425,-0.29289,0.07849
2026-01-01 17:20:00,19.6466,-0.07131,0.28956,19.5088,0.00126,0.37683,565.064,,543.143,,834.501,,3634.55,890.221,,3685.3,59.5,19.1,553.527,,870.903,,3692.25,874.308,,3679.27,19.2165,-0.29243,0.0801
2026-01-01 17:30:00,19.5542,-0.07262,0.29079,19.3635,0.00262,0.37582,470.668,,542.621,,834.625,,3648.54,890.691,,3702.88,60.5,18.9,553.173,,871.291,,3723.36,874.347,,3697.57,19.0149,-0.2921,0.08012
2026-01-01 17:40:00,19.4042,-0.07217,0.28805,19.3332,0.00271,0.37601,565.049,,542.667,,834.729,,3667.58,890.757,,3727.5,,18.9,553.127,,871.58,,3744.92,874.456,,3711.51,19.0261,-0.29198,0.07959
2026-01-01 17:50:00,19.3164,-0.07266,0.2893,19.1837,0.00138,0.37529,565.049,,543.296,,834.8,,3681.09,891.285,,3745.29,61.0,18.8,553.112,,871.882,,3762.93,874.664,,3726.4,18.8859,-0.29181,0.0802
2026-01-01 18:00:00,19.2557,-0.07069,0.29052,19.1445,0.00161,0.37548,565.064,,542.698,,834.883,,3693.72,891.32,,3758.59,61.9,18.7,,,872.051,,3780.34,874.895,,3740.95,18.8433,-0.29271,0.0797
2026-01-01 18:10:00,19.2349,-0.07157,0.28946,19.0557,0.001,0.37618,565.049,,542.683,,834.966,,3698.12,891.609,,3764.69,60.8,18.6,553.603,,872.319,,3798.54,874.938,,3752.12,18.7374,-0.29294,0.07939
2026-01-01 18:20:00,19.0997,-0.07116,0.29116,18.934,0.002,0.37652,565.064,,542.744,,835.099,,3713.71,891.862,,3783.96,60.9,18.5,553.143,,872.544,,3817.07,875.004,,3768.76,18.6499,-0.29187,0.07854
2026-01-01 18:30:00,,,,18.8593,0.00258,0.3748,471.052,,542.805,,835.274,,3727.41,892.013,,3798.36,61.5,18.4,553.22,,872.647,,3829.2,875.021,,3772.65,18.7013,-0.29202,0.08059
2026-01-01 18:40:00,18.8931,-0.07093,0.29071,18.7864,0.00274,0.37568,565.079,,542.667,,835.411,,3739.48,892.039,,3812.41,62.9,18.3,553.665,,872.829,,3840.98,875.108,,3786.09,18.4875,-0.29205,0.07954
2026-01-01 18:50:00,18.8385,-0.07121,0.29192,18.7302,0.00226,0.37481,565.079,,542.637,,835.511,,3752.03,892.296,,3825.09,62.5,18.2,553.25,,873.003,,3852.68,875.126,,3787.39,18.4826,-0.29235,0.0789
2026-01-01 19:00:00,18.804,-0.07198,0.29103,18.5896,0.00257,0.37577,565.049,,542.683,,835.631,,3763.86,892.349,,3832.1,,18.0,553.25,,873.054,,3866.84,875.195,,3798.82,18.3361,-0.29297,0.07817
2026-01-01 19:10:00,18.6909,-0.07193,0.29077,18.3224,0.00226,0.37572,565.079,,543.22,,835.715,,3775.06,892.38,,3855.59,63.7,17.7,553.266,,873.496,,3901.39,875.478,,3845.56,,,
2026-01-01 19:20:00,18.5679,-0.06999,0.29067,18.3594,0.00306,0.37525,565.064,,542.759,,835.819,,3785.26,892.433,,3862.15,65.7,17.7,553.665,,873.74,,3921.62,875.417,,3849.68,17.9162,-0.29379,0.07887
2026-01-01 19:30:00,18.4576,-0.07133,0.29053,18.0149,0.0033,0.37451,565.049,,542.713,,835.885,,3799.1,892.517,,3881.13,,,553.68,,874.089,,3950.83,875.692,,3887.06,17.6878,-0.29352,0.07916
2026-01-01 19:40:00,18.3852,-0.07112,0.29089,18.0068,0.00244,0.37503,565.049,,543.174,,835.948,,3809.52,892.694,,3894.32,65.3,17.4,553.312,,874.299,,3971.58,875.788,,3901.96,,,
2026-01-01 19:50:00,18.3433,-0.07108,0.29057,17.9801,0.00268,0.37588,565.079,,542.79,,835.989,,3814.18,892.955,,3903.19,64.6,17.3,,,874.425,,3985.32,875.779,,3903.47,17.5571,-0.29505,0.0787
2026-01-01 20:00:00,18.2587,-0.07029,0.29129,17.8854,0.00261,0.37523,565.064,,542.575,,836.052,,3825.19,892.999,,3914.62,65.9,17.3,553.742,,874.66,,4001.77,875.979,,3912.82,17.4857,-0.29324,0.07728
2026-01-01 20:10:00,18.149,-0.07198,0.29262,17.7445,0.00475,0.37535,565.049,,542.713,,836.114,,3837.14,893.039,,3928.15,66.0,17.0,553.696,,874.795,,4014.22,876.001,,3931.94,17.3352,-0.29275,0.0792
2026-01-01 20:20:00,18.1288,-0.07125,0.2915,17.7218,0.003,0.37494,470.929,,543.204,,836.142,,3843.97,893.048,,3940.67,,17.0,553.726,,874.917,,4035.17,876.049,,3942.66,17.1918,-0.29414,0.07869
2026-01-01 20:30:00,17.9898,-0.07078,0.29213,,,,565.033,,542.637,,836.299,,3860.65,893.283,,3954.63,64.8,16.8,553.742,,875.139,,4053.18,876.132,,3950.74,17.1494,-0.29301,0.07764
2026-01-01 20:40:00,17.9477,-0.07159,0.29238,17.393,0.00563,0.37296,565.079,,542.529,,836.324,,3870.79,893.42,,3972.91,65.8,16.7,553.68,,875.422,,4074.91,876.333,,3981.88,16.9609,-0.29377,0.07732
2026-01-01 20:50:00,17.8943,-0.07128,0.2914,,,,565.079,,542.652,,836.395,,3884.24,893.509,,3989.81,64.9,16.5,553.619,,875.565,,4098.36,876.424,,3995.26,16.8423,-0.29285,0.07683
2026-01-01 21:00:00,17.755,-0.07038,0.29135,17.1527,0.00431,0.37417,565.095,,542.621,,836.436,,3895.07,893.7,,4013.46,65.9,16.4,553.696,,875.814,,4116.82,876.595,,4017.58,16.7466,-0.29332,0.07773
2026-01-01 21:10:00,17.5742,-0.07052,0.29193,17.0393,0.00498,0.3748,470.484,,,,836.548,,3906.21,893.775,,4020.85,65.7,16.3,553.235,,876.036,,4136.41,876.717,,4036.99,,,
2026-01-01 21:20:00,17.5344,-0.07021,0.29162,16.9699,0.00277,0.37347,565.033,,542.545,,836.589,,3922.57,893.841,,4037.47,65.0,16.2,553.296,,876.167,,4156.94,876.866,,4059.45,16.5194,-0.29356,0.07728
2026-01-01 21:30:00,17.5084,-0.06938,0.29302,16.871,0.0059,0.37314,565.064,,542.637,,836.664,,3932.42,893.997,,4047.58,67.4,16.2,553.665,,876.411,,4173.89,877.067,,4075.68,16.4283,-0.29397,0.07793
2026-01-01 21:40:00,17.4393,-0.07036,0.29248,16.8309,0.00514,0.37415,565.049,,542.56,,836.71,,3938.11,894.072,,4049.03,65.5,16.1,553.296,,876.499,,4181.44,876.966,,4081.29,16.4513,-0.29296,0.07739
