data_time,XLH-1-0D-QJ-1_temperature,XLH-1-0D-QJ-1_xAxisAngle,XLH-1-0D-QJ-1_yAxisAngle,XLH-1-1D-QJ-1_temperature,XLH-1-1D-QJ-1_xAxisAngle,XLH-1-1D-QJ-1_yAxisAngle,XLH-1-1L-LX-1_beamPierRelativeDisplacement,XLH-1-1L-LX-1_measureDisplacement,XLH-1-1L-LX-2_beamPierRelativeDisplacement,XLH-1-1L-LX-2_measureDisplacement,XLH-1-1L-YB-1_frequency,XLH-1-1L-YB-1_strain,XLH-1-1L-YB-1_temperature,XLH-1-1L-YB-2_frequency,XLH-1-1L-YB-2_strain,XLH-1-1L-YB-2_temperature,XLH-1-3L-WSD-1_humidity,XLH-1-3L-WSD-1_temperature,XLH-2-2L-LX-1_beamPierRelativeDisplacement,XLH-2-2L-LX-1_measureDisplacement,XLH-2-2L-LX-2_beamPierRelativeDisplacement,XLH-2-2L-LX-2_measureDisplacement,XLH-2-2L-YB-1_frequency,XLH-2-2L-YB-1_strain,XLH-2-2L-YB-1_temperature,XLH-2-2L-YB-2_frequency,XLH-2-2L-YB-2_strain,XLH-2-2L-YB-2_temperature,XLH-2-3D-QJ-1_temperature,XLH-2-3D-QJ-1_xAxisAngle,XLH-2-3D-QJ-1_yAxisAngle
2025-12-31 23:20:00,19.4106,0.03343,0.21782,18.9564,0.28167,0.29658,485.121,,499.818,,896.228,,3886.47,894.921,,3888.64,82.8,18.0,532.119,,664.863,,900.906,,3956.42,902.266,,3895.8,18.6,-0.1334,0.01899
2025-12-31 23:30:00,19.413,0.03286,0.21852,18.9788,0.28033,0.29829,485.013,,499.849,,896.255,,3893.07,894.979,,3889.02,83.2,18.0,532.15,,664.57,,900.955,,3960.51,902.333,,3901.46,18.5526,-0.13384,0.01865
2025-12-31 23:40:00,19.4002,0.03331,0.21868,,,,484.797,,499.357,,896.286,,3899.01,895.103,,3895.8,,18.0,532.165,,664.878,,901.134,,3978.33,902.333,,3909.3,18.4971,-0.13302,0.01939
2025-12-31 23:50:00,19.3212,0.03241,0.21912,18.8129,0.28181,0.29699,485.213,,500.34,,896.339,,3902.5,895.103,,3895.99,86.7,17.9,532.089,,664.617,,901.054,,3979.76,902.432,,3916.96,18.5245,-0.13448,0.01861
2026-01-01 00:00:00,19.1997,0.03298,0.21785,18.7109,0.28195,0.29785,485.397,,500.401,,896.362,,3907.03,895.081,,3906.0,87.7,17.8,531.736,,664.586,,901.04,,3972.32,902.455,,3927.28,18.5365,-0.13352,0.0188
2026-01-01 00:10:00,19.1854,0.03274,0.21737,18.6716,0.28242,0.29682,484.89,,499.495,,896.397,,3909.96,895.126,,3910.53,87.9,17.5,532.104,,664.924,,901.054,,3972.32,902.464,,3929.27,18.5614,-0.13367,0.02007
2026-01-01 00:20:00,19.2365,0.03319,0.21835,18.7013,0.28117,0.29753,484.844,,500.017,,896.357,,3907.51,895.166,,3902.97,85.7,17.5,531.659,,664.601,,901.031,,3970.03,902.473,,3930.88,18.5807,-0.13331,0.01827
2026-01-01 00:30:00,19.2533,0.03242,0.21881,18.747,0.28121,0.29721,484.736,,499.971,,896.353,,3908.45,895.237,,3907.98,85.9,17.8,532.073,,664.463,,901.063,,3974.32,902.473,,3928.41,18.5229,-0.13215,0.01863
2026-01-01 00:40:00,19.2756,0.03378,0.2184,,,,485.059,,499.956,,896.362,,3909.68,895.152,,3918.95,85.1,17.8,531.659,,,,901.143,,3990.75,902.464,,3928.51,18.4609,-0.1346,0.02026
2026-01-01 00:50:00,19.2261,0.03225,0.2177,18.7551,0.28111,0.29742,484.536,,499.956,,896.508,,3916.96,895.161,,3910.91,87.3,17.9,532.104,,664.478,,901.143,,3987.69,902.491,,3936.57,18.4915,-0.13334,0.01944
2026-01-01 01:00:00,19.1877,0.0338,0.21693,18.7246,0.28225,0.29754,484.767,,,,896.446,,3918.57,895.215,,3911.19,85.6,17.8,532.104,,664.601,,901.157,,3988.45,902.549,,3940.27,18.5067,-0.13249,0.02033
2026-01-01 01:10:00,,,,18.6225,0.27959,0.30083,,,499.987,,896.468,,3926.8,895.241,,3923.96,84.5,17.7,531.659,,664.386,,901.206,,3993.9,902.621,,3942.35,18.4295,-0.13251,0.0186
2026-01-01 01:20:00,19.0501,0.03294,0.21759,18.5252,0.28019,0.29973,485.259,,499.895,,896.499,,3929.84,895.232,,3940.93,87.0,17.5,532.181,,664.57,,901.265,,4004.62,902.693,,3944.54,18.3667,-0.13274,0.01814
2026-01-01 01:30:00,18.9059,0.03389,0.21804,18.4375,0.28177,0.29935,485.259,,499.879,,896.668,,3949.57,895.201,,3939.51,87.9,17.6,531.751,,664.601,,901.278,,4008.07,902.771,,3959.37,18.3957,-0.13385,0.01854
2026-01-01 01:40:00,18.9083,0.03309,0.21719,18.415,0.28069,0.30007,484.767,,499.941,,896.583,,3950.24,895.143,,3945.77,85.8,17.8,531.736,,,,901.291,,4008.07,902.775,,3967.08,18.3844,-0.13298,0.0185
2026-01-01 01:50:00,,,,18.4062,0.28009,0.30008,485.413,,499.956,,896.521,,3946.06,895.268,,3965.94,87.6,17.7,531.782,,664.601,,901.395,,4027.45,902.762,,3963.08,18.3102,-0.13172,0.0195
2026-01-01 02:00:00,18.9708,0.03334,0.21774,18.4383,0.28127,0.29954,484.967,,499.987,,896.517,,3945.87,895.259,,3968.23,86.8,17.5,531.705,,664.57,,901.448,,4034.66,902.883,,3965.84,18.2764,-0.13314,0.0192
2026-01-01 02:10:00,19.0092,0.03404,0.21725,18.5494,0.28012,0.30015,485.305,,499.956,,896.535,,3949.95,895.255,,3972.04,87.4,17.5,532.242,,664.601,,901.493,,4042.27,902.883,,3963.46,18.2353,-0.13364,0.01819
2026-01-01 02:20:00,19.0164,0.03258,0.21748,,,,484.644,,499.511,,896.619,,3961.94,895.237,,3983.67,87.3,17.4,532.242,,664.909,,901.556,,4052.09,902.945,,3968.89,18.1699,-0.13236,0.01801
2026-01-01 02:30:00,19.0373,0.03249,0.21754,18.5172,0.28122,0.30046,485.105,,499.941,,,,,895.335,,3972.7,88.1,17.5,532.119,,664.586,,,,,,,,18.2821,-0.13381,0.01879
2026-01-01 02:40:00,18.9996,0.03246,0.218,18.4866,0.28199,0.29939,485.32,,499.956,,896.783,,3981.86,895.326,,3974.61,89.6,17.2,532.15,,,,901.57,,4053.64,903.004,,3989.6,18.3006,-0.13343,0.01785
2026-01-01 02:50:00,,,,18.4086,0.28112,0.30022,484.751,,,,896.819,,3987.49,895.308,,3983.48,90.6,17.2,532.15,,664.694,,901.632,,4057.79,903.174,,3996.48,18.2691,-0.1327,0.01908
2026-01-01 03:00:00,18.9075,0.03268,0.21655,,,,484.874,,499.987,,896.841,,3989.69,895.335,,3989.21,91.8,16.8,532.165,,664.617,,901.704,,4067.44,903.205,,4006.63,18.1473,-0.13347,0.01805
2026-01-01 03:10:00,18.8979,0.03309,0.21751,18.2724,0.28097,0.29946,484.736,,500.079,,896.899,,3998.11,895.5,,4003.08,90.8,16.8,532.135,,664.601,,901.857,,4092.52,903.21,,4013.15,17.9696,-0.13331,0.0189
2026-01-01 03:20:00,18.8233,0.03306,0.21776,18.2103,0.28092,0.2986,484.782,,500.14,,896.983,,4012.67,895.59,,4016.5,90.2,17.1,531.674,,664.894,,901.933,,4098.63,903.277,,4023.13,17.9413,-0.13164,0.01912
2026-01-01 03:30:00,18.8121,0.03377,0.21722,18.2103,0.28102,0.29975,485.028,,500.063,,896.997,,4017.18,895.581,,4020.44,92.2,16.6,531.782,,,,901.974,,4100.09,903.29,,4028.03,17.9502,-0.13215,0.01863
2026-01-01 03:40:00,18.7976,0.03309,0.21853,18.2433,0.28171,0.29861,,,499.618,,897.019,,4022.84,895.559,,4030.14,,16.9,532.227,,664.894,,902.055,,4113.01,903.299,,4034.09,17.8814,-0.13259,0.01897
2026-01-01 03:50:00,18.7543,0.03325,0.21632,18.1933,0.28184,0.29886,485.228,,500.186,,897.103,,4032.55,895.513,,4049.69,90.7,16.6,531.659,,664.601,,902.091,,4118.75,903.299,,4039.38,,,
2026-01-01 04:00:00,18.6868,0.03394,0.21632,18.1949,0.28224,0.29893,,,500.14,,897.134,,4042.84,895.564,,4052.58,91.2,17.0,532.165,,664.878,,902.113,,4119.82,903.389,,4041.69,17.9526,-0.13273,0.01819
2026-01-01 04:10:00,18.7021,0.03224,0.21643,,,,484.782,,500.785,,897.11,,4045.93,895.555,,4053.74,90.8,16.5,531.598,,664.863,,902.185,,4127.23,903.398,,4051.71,17.9267,-0.13164,0.01816
2026-01-01 04:20:00,18.7141,0.03322,0.2167,18.0795,0.2824,0.29806,485.136,,499.772,,897.128,,4046.6,895.723,,4074.21,89.5,16.5,532.119,,664.601,,902.225,,4134.34,903.407,,4050.55,17.8036,-0.13307,0.01889
2026-01-01 04:30:00,18.7246,0.03258,0.21571,18.1328,0.28276,0.3005,485.29,,499.941,,897.125,,4046.31,895.741,,4064.74,90.5,17.0,531.659,,664.555,,902.252,,4136.98,903.402,,4048.62,17.8239,-0.13233,0.01849
2026-01-01 04:40:00,18.7575,0.0377,0.21755,18.1974,0.28089,0.30229,484.828,,499.772,,897.108,,4045.45,895.71,,4062.23,91.8,16.7,532.089,,,,902.136,,4131.32,903.479,,4048.62,17.9299,-0.1327,0.01953
2026-01-01 04:50:00,18.7623,0.03276,0.21701,18.2304,0.28133,0.29924,484.659,,500.156,,897.019,,4034.57,895.767,,4048.34,92.0,16.8,531.598,,664.894,,902.073,,4113.01,903.47,,4048.43,,,
2026-01-01 05:00:00,18.7029,0.03445,0.21241,18.2127,0.28023,0.30311,485.213,,,,896.961,,4029.47,895.758,,4056.53,90.0,16.8,532.073,,664.586,,902.167,,4130.35,903.51,,4049.59,17.8328,-0.13255,0.01938
2026-01-01 05:10:00,18.6924,0.03385,0.21656,18.2038,0.28092,0.29927,484.674,,500.294,,896.912,,4031.68,895.679,,4089.32,89.4,16.8,532.165,,664.324,,902.248,,4143.62,903.541,,4043.42,17.6991,-0.13248,0.01894
2026-01-01 05:20:00,18.7109,0.03281,0.21653,18.2296,0.2815,0.30029,485.274,,500.8,,896.868,,4029.09,895.741,,4078.86,89.5,16.9,532.089,,664.57,,902.203,,4142.94,903.461,,4043.81,17.734,-0.13187,0.01921
2026-01-01 05:30:00,18.7141,0.03252,0.21759,18.2135,0.28113,0.30085,484.859,,499.849,,896.828,,4026.3,895.683,,4070.06,90.5,16.7,532.058,,664.601,,902.113,,4125.77,903.461,,4041.59,17.802,-0.13257,0.01947
2026-01-01 05:40:00,18.719,0.03353,0.21629,18.2232,0.28102,0.29959,485.628,,500.232,,896.814,,4027.16,895.781,,4066.77,90.0,16.9,531.996,,664.355,,902.118,,4128.79,903.434,,4044.48,,,
2026-01-01 05:50:00,18.7478,0.03403,0.2164,,,,,,500.248,,896.823,,4031.78,895.767,,4071.8,89.8,17.0,,,664.155,,902.14,,4133.76,903.434,,4045.16,17.8312,-0.1325,0.01838
2026-01-01 06:00:00,18.7759,0.03382,0.21641,18.3087,0.28133,0.30082,485.567,,500.14,,896.779,,4028.51,895.745,,4079.63,89.2,17.0,531.552,,664.34,,902.122,,4135.91,903.429,,4039.19,17.815,-0.13192,0.01932
2026-01-01 06:10:00,18.8016,0.033,0.21717,18.3433,0.28209,0.2999,485.074,,500.248,,896.726,,4024.47,895.657,,4069.19,88.8,17.1,532.058,,664.617,,902.055,,4131.13,903.425,,4039.96,17.896,-0.13296,0.01909
2026-01-01 06:20:00,,,,,,,484.997,,500.217,,896.663,,4020.25,895.688,,4054.22,89.3,17.1,531.981,,664.632,,901.969,,4115.64,903.317,,4038.22,17.9348,-0.13292,0.01901
2026-01-01 06:30:00,18.8385,0.03302,0.21723,18.3997,0.28191,0.30051,485.69,,500.202,,896.637,,4019.29,895.652,,4053.35,89.2,17.1,,,664.324,,901.96,,4116.32,903.326,,4037.74,17.9308,-0.13317,0.02049
2026-01-01 06:40:00,,,,18.3795,0.28192,0.3002,,,500.278,,896.646,,4023.22,895.464,,4056.73,89.0,17.2,531.981,,664.34,,902.032,,4127.03,903.335,,4034.57,17.8847,-0.13295,0.0194
2026-01-01 06:50:00,18.7631,0.03396,0.2165,18.2175,0.28161,0.29927,485.52,,500.463,,896.681,,4028.22,895.754,,4088.06,88.5,17.2,532.012,,664.17,,902.046,,4130.74,903.416,,4040.24,17.8369,-0.13126,0.02052
2026-01-01 07:00:00,18.7984,0.0334,0.21639,18.2151,0.28278,0.29957,484.997,,499.971,,896.686,,4034.47,895.719,,4085.35,88.9,17.1,531.95,,,,902.019,,4132.98,903.357,,4040.53,17.8506,-0.13253,0.01951
2026-01-01 07:10:00,18.788,0.03281,0.2162,18.2183,0.28124,0.29954,484.997,,500.585,,896.668,,4036.3,895.657,,4077.31,87.1,17.1,532.089,,664.309,,901.947,,4119.73,903.366,,4038.42,17.9461,-0.13129,0.02002
2026-01-01 07:20:00,18.7559,0.03272,0.21536,18.257,0.28191,0.30056,484.921,,500.585,,896.597,,4032.26,895.468,,4058.27,89.4,17.2,532.043,,664.355,,901.862,,4104.94,903.277,,4034.47,18.0876,-0.13332,0.02082
2026-01-01 07:30:00,18.7374,0.03354,0.21547,18.2393,0.28036,0.29946,485.49,,500.539,,896.561,,4030.72,895.581,,4073.15,87.8,17.3,531.505,,664.294,,901.947,,4109.8,903.322,,4026.4,18.0763,-0.132,0.0195
2026-01-01 07:40:00,18.7784,0.03553,0.21723,18.2288,0.2804,0.29966,485.074,,500.524,,896.446,,4026.01,895.495,,4072.47,87.9,17.5,532.027,,664.617,,901.87,,4111.36,903.308,,4025.43,17.9437,-0.13318,0.01942
2026-01-01 07:50:00,18.8217,0.03295,0.21544,18.2312,0.28232,0.29923,485.382,,500.985,,896.401,,4020.92,895.572,,4086.03,87.0,17.4,,,664.294,,901.88,,4113.79,903.232,,4014.87,17.8782,-0.13229,0.01852
2026-01-01 08:00:00,18.8369,0.03253,0.21591,18.2643,0.2809,0.29808,485.613,,,,896.331,,4015.16,895.639,,4090.49,86.9,17.6,532.027,,664.309,,901.844,,4114.86,903.165,,4007.78,17.8393,-0.13302,0.01839
2026-01-01 08:10:00,18.9027,0.03195,0.21643,18.3054,0.28212,0.29902,485.613,,500.57,,896.197,,4003.95,895.522,,4079.05,,17.7,531.552,,664.309,,901.722,,4095.04,903.021,,3994.09,,,
2026-01-01 08:20:00,18.9548,0.03284,0.21627,18.2974,0.28094,0.29915,485.059,,500.509,,896.024,,3993.42,895.264,,4062.81,85.9,17.8,532.089,,664.555,,901.574,,4080.12,902.95,,3978.62,17.9308,-0.13347,0.01917
2026-01-01 08:30:00,18.9596,0.03376,0.21537,18.2675,0.28087,0.30001,485.013,,500.539,,895.976,,3989.02,895.246,,4049.98,85.4,17.8,532.165,,664.294,,901.417,,4061.36,902.865,,3964.7,17.9534,-0.13338,0.02053
2026-01-01 08:40:00,18.9572,0.03334,0.21468,,,,484.921,,500.509,,895.865,,3980.24,895.183,,4039.47,85.4,18.0,,,664.355,,901.233,,4037.16,902.771,,3952.24,18.0084,-0.13267,0.01904
2026-01-01 08:50:00,19.0117,0.03305,0.21448,18.4086,0.2819,0.29963,484.982,,500.509,,896.211,,3977.56,894.814,,3990.36,84.7,18.1,532.15,,664.34,,900.839,,3980.81,902.644,,3940.27,18.1505,-0.13245,0.02014
2026-01-01 09:00:00,19.0637,0.03386,0.2155,18.5558,0.28131,0.29802,485.597,,500.478,,895.59,,3959.75,894.334,,3872.46,83.0,18.4,532.027,,664.601,,899.577,,3841.61,902.495,,3926.99,18.3062,-0.13269,0.02027
2026-01-01 09:10:00,19.1437,0.03301,0.21601,18.6418,0.28063,0.2994,485.197,,500.478,,895.448,,3937.52,893.633,,3798.89,80.8,18.7,532.073,,664.309,,898.552,,3728.12,902.239,,3908.45,18.4818,-0.13219,0.01998
2026-01-01 09:20:00,19.187,0.03325,0.2175,18.7454,0.27962,0.30126,485.074,,500.555,,895.375,,3916.87,893.159,,3775.12,78.7,18.4,532.073,,664.155,,897.916,,3667.28,902.05,,3893.07,18.5679,-0.1309,0.0194
2026-01-01 09:30:00,19.2421,0.03293,0.21728,18.8506,0.2818,0.29906,485.582,,500.355,,895.014,,3898.26,892.751,,3764.2,77.1,18.9,532.135,,664.309,,897.392,,3619.46,901.857,,3874.71,18.6981,-0.1333,0.02069
2026-01-01 09:40:00,19.2653,0.03269,0.21839,18.9756,0.28089,0.2997,484.982,,,,895.019,,3875.65,892.654,,3711.57,76.5,18.7,532.073,,664.463,,897.007,,3595.23,901.386,,3848.44,18.7711,-0.13263,0.01817
2026-01-01 09:50:00,19.2717,0.03343,0.21843,19.0157,0.28106,0.29986,484.951,,,,894.547,,3829.74,892.68,,3706.89,,18.9,532.104,,664.478,,897.119,,3619.74,901.179,,3814.99,18.8257,-0.13224,0.01962
2026-01-01 10:00:00,19.2741,0.03291,0.21747,19.0157,0.28079,0.29899,485.567,,500.125,,894.232,,3789.04,892.995,,3732.54,75.7,18.8,532.104,,664.371,,897.692,,3662.35,900.722,,3764.75,18.8466,-0.13363,0.01913
2026-01-01 10:10:00,19.2725,0.0329,0.21855,19.0301,0.281,0.30014,485.09,,500.186,,894.103,,3775.4,893.198,,3749.32,75.2,19.0,532.058,,664.355,,898.117,,3716.81,900.601,,3745.9,18.877,-0.13275,0.02081
2026-01-01 10:20:00,19.3531,0.03294,0.21586,19.0957,0.28149,0.3008,485.505,,500.785,,894.001,,3765.4,893.358,,3746.92,75.1,18.9,532.089,,664.555,,898.243,,3727.29,900.44,,3734.01,18.9131,-0.13271,0.02095
2026-01-01 10:30:00,,,,19.1349,0.28057,0.30038,484.951,,500.202,,893.948,,3765.03,893.456,,3747.93,76.0,19.5,531.72,,664.54,,898.422,,3735.49,900.364,,3726.37,18.9893,-0.13196,0.02031
2026-01-01 10:40:00,19.3387,0.03283,0.21868,19.1181,0.28125,0.29973,485.121,,500.14,,893.992,,3772.34,893.589,,3775.49,,19.5,532.089,,664.586,,898.57,,3765.59,900.346,,3736.22,18.9716,-0.13206,0.02012
2026-01-01 10:50:00,19.4322,0.03326,0.21819,19.3004,0.2814,0.2989,484.997,,500.539,,893.535,,3730.42,893.549,,3740.46,74.3,19.5,,,664.555,,898.243,,3729.04,900.113,,3704.05,19.0853,-0.13347,0.01936
2026-01-01 11:00:00,19.5143,0.03281,0.21971,19.3212,0.27914,0.29885,485.643,,500.033,,893.176,,3696.08,893.58,,3754.77,73.2,19.6,532.027,,664.401,,898.036,,3717.82,899.389,,3639.51,19.1581,-0.13354,0.02022
2026-01-01 11:10:00,19.6634,0.0327,0.22209,19.5957,0.28119,0.29769,484.936,,499.434,,892.645,,3641.33,893.221,,3693.05,70.6,20.6,531.628,,664.57,,897.696,,3672.02,898.879,,3588.19,19.4162,-0.13278,0.0211
2026-01-01 11:20:00,19.6642,0.03304,0.22032,,,,485.736,,499.864,,892.49,,3646.42,893.287,,3700.84,70.4,20.4,531.521,,664.601,,897.911,,3682.71,898.83,,3603.09,19.4457,-0.13434,0.01975
2026-01-01 11:30:00,19.5813,0.03423,0.22084,19.5223,0.27957,0.29652,485.09,,499.849,,892.866,,3666.46,893.376,,3748.3,71.5,19.9,,,664.355,,898.104,,3726.46,898.709,,3617.38,19.3604,-0.13286,0.01972
2026-01-01 11:40:00,19.6729,0.03315,0.21998,19.6977,0.28071,0.29883,,,499.695,,892.68,,3676.41,893.296,,3707.35,68.7,20.2,531.996,,664.57,,897.898,,3705.15,898.951,,3630.8,19.488,-0.1329,0.02115
2026-01-01 11:50:00,19.8687,0.03334,0.22092,19.8926,0.27909,0.29708,485.705,,499.68,,892.384,,3632.52,892.995,,3645.33,66.2,20.4,532.119,,664.586,,897.513,,3660.44,898.372,,3580.45,19.6833,-0.13318,0.0214
2026-01-01 12:00:00,20.0134,0.03283,0.22225,20.0999,0.27916,0.29707,485.767,,499.373,,891.977,,3586.57,892.915,,3609.69,64.5,20.4,532.058,,664.34,,897.204,,3629.8,897.969,,3522.06,19.8671,-0.13381,0.02088
2026-01-01 12:10:00,20.1864,0.03406,0.22194,20.2514,0.27979,0.29599,485.244,,499.296,,891.591,,3530.01,892.796,,3570.82,62.6,21.9,532.104,,664.724,,896.743,,3589.64,897.338,,3462.15,20.0578,-0.1327,0.02149
2026-01-01 12:20:00,20.2729,0.03313,0.22335,,,,485.305,,499.188,,891.587,,3498.26,892.623,,3566.86,62.4,20.8,532.15,,,,896.783,,3585.67,897.01,,3441.91,20.1562,-0.13228,0.02063
2026-01-01 12:30:00,20.3767,0.032,0.22256,20.4535,0.27896,0.29712,485.228,,499.112,,890.939,,3466.84,892.663,,3549.17,60.8,21.1,532.089,,664.924,,896.557,,3571.98,896.65,,3403.29,20.2538,-0.13292,0.02019
2026-01-01 12:40:00,20.5216,0.03259,0.22367,20.573,0.27979,0.29783,485.29,,499.081,,890.558,,3429.04,892.375,,3526.98,58.8,21.0,532.119,,664.878,,896.286,,3542.45,896.131,,3357.82,20.4242,-0.13337,0.02161
2026-01-01 12:50:00,20.5184,0.03328,0.22382,20.5303,0.27816,0.29694,485.72,,498.912,,890.739,,3447.12,892.459,,3527.78,59.3,22.1,532.135,,664.863,,896.197,,3533.05,896.242,,3388.21,20.4116,-0.13273,0.02129
2026-01-01 13:00:00,,,,20.5042,0.27937,0.29783,485.49,,498.912,,891.156,,3490.71,892.49,,3529.57,60.8,21.0,532.135,,665.201,,896.366,,3538.69,896.561,,3431.77,,,
2026-01-01 13:10:00,20.5374,0.03301,0.22129,20.5105,0.27928,0.29385,484.997,,498.897,,891.263,,3501.29,892.411,,3532.25,60.5,21.1,532.119,,665.247,,896.282,,3539.14,896.659,,3442.7,,,
2026-01-01 13:20:00,20.5366,0.03139,0.22377,20.4891,0.28087,0.29562,484.844,,499.434,,891.373,,3510.91,892.614,,3530.82,60.1,21.3,532.119,,665.186,,896.291,,3536.28,896.734,,3445.97,20.3331,-0.13253,0.01989
2026-01-01 13:30:00,20.6165,0.03266,0.22331,20.5437,0.27999,0.29579,485.074,,498.897,,890.965,,3474.11,892.53,,3508.86,59.1,21.6,532.104,,664.832,,896.14,,3512.07,896.37,,3407.15,20.4187,-0.13243,0.01991
2026-01-01 13:40:00,20.6663,0.03257,0.22358,20.6039,0.28027,0.29476,485.551,,498.973,,890.575,,3436.62,892.273,,3502.36,55.7,21.4,531.628,,,,896.073,,3509.13,895.9,,3364.1,20.4891,-0.13272,0.01961
2026-01-01 13:50:00,20.773,0.03259,0.22351,20.7398,0.27859,0.29622,485.69,,498.59,,889.372,,3309.46,892.296,,3491.42,55.3,21.4,532.135,,664.847,,896.024,,3489.64,895.246,,3306.52,20.7564,-0.13204,0.02085
2026-01-01 14:00:00,20.8196,0.03185,0.22521,20.7998,0.27746,0.29486,485.49,,498.605,,889.204,,3259.82,892.282,,3484.4,55.1,22.3,531.598,,664.894,,895.953,,3487.86,895.028,,3283.21,20.7564,-0.13279,0.02021
2026-01-01 14:10:00,20.8101,0.03214,0.22414,20.7667,0.28025,0.29529,485.028,,,,889.138,,3248.75,892.291,,3484.49,55.3,22.3,532.119,,664.832,,896.038,,3498.44,894.779,,3258.27,20.7224,-0.13366,0.02192
2026-01-01 14:20:00,,,,20.6979,0.28032,0.2942,485.013,,,,,,,,,,,,532.119,,,,,,,,,,20.6133,-0.13376,0.01984
2026-01-01 14:40:00,20.8211,0.03118,0.22504,20.7951,0.28041,0.29525,485.536,,498.574,,888.586,,3189.27,892.468,,3490.71,51.6,21.3,532.073,,664.894,,896.149,,3511.53,893.442,,3130.93,,,
2026-01-01 14:50:00,20.8291,0.03159,0.22509,20.7872,0.27951,0.29468,485.09,,498.666,,887.575,,3080.34,892.459,,3496.22,51.9,21.5,532.135,,664.847,,896.326,,3521.17,892.503,,3026.85,20.8843,-0.1331,0.0209
2026-01-01 15:00:00,20.859,0.03351,0.22311,20.8054,0.2782,0.29514,485.013,,498.498,,886.333,,2928.4,892.433,,3494.18,50.9,22.5,532.196,,664.847,,896.286,,3519.83,891.076,,2912.86,20.9806,-0.13322,0.02056
2026-01-01 15:10:00,20.9111,0.03023,0.2251,20.8906,0.27888,0.29391,485.643,,498.221,,885.905,,2873.08,892.57,,3489.73,50.9,21.2,,,664.817,,896.242,,3514.48,890.088,,2845.09,21.0697,-0.13319,0.02055
2026-01-01 15:20:00,20.9174,0.03158,0.22488,20.8661,0.28019,0.2962,,,498.283,,886.823,,2989.67,892.503,,3486.98,51.7,22.5,532.073,,,,896.277,,3508.15,890.651,,2948.53,20.9869,-0.13324,0.01831
2026-01-01 15:30:00,,,,20.8022,0.27996,0.29486,485.628,,498.313,,886.938,,3009.43,892.627,,3495.78,52.3,22.5,532.119,,665.155,,896.357,,3520.55,890.925,,2946.79,20.9427,-0.13296,0.01815
2026-01-01 15:40:00,20.7959,0.03295,0.22472,20.6939,0.27997,0.29522,485.459,,498.313,,887.101,,3028.03,892.689,,3513.23,52.2,21.2,532.119,,664.832,,896.615,,3533.59,890.965,,2960.29,20.8488,-0.13212,0.02054
2026-01-01 15:50:00,20.754,0.03186,0.22386,,,,484.797,,498.298,,886.876,,3002.54,892.866,,3524.38,51.9,22.2,532.073,,664.847,,896.61,,3544.96,890.691,,2938.06,20.8488,-0.13392,0.01829
2026-01-01 16:00:00,20.7209,0.03239,0.22506,20.6205,0.28052,0.29544,485.305,,498.851,,886.951,,3005.59,892.888,,3531.53,52.9,21.2,,,664.878,,896.739,,3550.34,890.487,,2947.78,,,
2026-01-01 16:10:00,20.6979,0.03202,0.22287,20.5888,0.27782,0.29839,484.69,,498.329,,886.964,,3007.55,893.021,,3537.97,52.2,21.0,531.644,,664.817,,896.805,,3558.77,890.358,,2936.78,20.803,-0.13207,0.01802
2026-01-01 16:20:00,20.6726,0.03094,0.2258,20.5468,0.27984,0.29503,485.182,,498.82,,887.845,,3091.18,892.928,,3536.99,52.7,20.6,,,664.847,,896.832,,3558.24,891.196,,3016.11,20.709,-0.13304,0.01695
2026-01-01 16:30:00,20.5461,0.03237,0.22552,,,,485.274,,498.267,,889.297,,3233.51,892.933,,3552.04,54.8,20.4,532.089,,664.878,,897.097,,3565.06,892.605,,3130.59,20.4954,-0.13186,0.02058
2026-01-01 16:40:00,20.4147,0.03186,0.22415,20.2752,0.28019,0.29501,484.797,,497.791,,,,,893.083,,3567.58,57.3,20.0,532.104,,664.832,,,,,,,,20.2459,-0.13305,0.01609
2026-01-01 16:50:00,20.23,0.03291,0.22377,20.0531,0.27999,0.29346,,,498.267,,891.875,,3484.4,893.061,,3597.67,56.9,19.7,532.104,,,,897.62,,3621.19,895.117,,3381.74,19.9148,-0.1318,0.01687
2026-01-01 17:00:00,20.0364,0.03286,0.22491,19.8401,0.27977,0.29477,484.628,,498.283,,892.194,,3536.72,893.163,,3630.7,57.3,19.4,532.119,,665.186,,897.978,,3660.07,895.79,,3446.77,19.7565,-0.13133,0.01656
2026-01-01 17:10:00,19.782,0.03312,0.22391,19.5733,0.28061,0.29162,484.797,,498.298,,892.508,,3565.42,893.411,,3681.89,56.7,19.7,531.644,,664.847,,898.354,,3707.26,896.268,,3489.02,19.5893,-0.13161,0.01508
2026-01-01 17:20:00,19.6164,0.0331,0.22307,19.4106,0.28057,0.29297,485.428,,498.375,,893.03,,3599.03,893.677,,3711.57,57.4,19.5,531.536,,664.909,,898.624,,3742.21,896.838,,3526.26,19.4434,-0.13085,0.01534
2026-01-01 17:30:00,19.5438,0.03268,0.22278,19.3675,0.28085,0.29129,485.121,,498.436,,893.495,,3634.15,893.646,,3721.59,57.6,18.9,532.012,,664.832,,898.763,,3758.47,897.419,,3560.75,19.3387,-0.131,0.01594
