data_time,DGL-1-0D-QJ-1_temperature,DGL-1-0D-QJ-1_xAxisAngle,DGL-1-0D-QJ-1_yAxisAngle,DGL-1-1D-QJ-2_temperature,DGL-1-1D-QJ-2_xAxisAngle,DGL-1-1D-QJ-2_yAxisAngle,DGL-1-1L-LX-1_beamPierRelativeDisplacement,DGL-1-1L-LX-1_measureDisplacement,DGL-1-1L-LX-2_beamPierRelativeDisplacement,DGL-1-1L-LX-2_measureDisplacement,DGL-1-1L-WSD-1_humidity,DGL-1-1L-WSD-1_temperature,DGL-1-1L-YB-1_frequency,DGL-1-1L-YB-1_strain,DGL-1-1L-YB-1_temperature,DGL-2-0D-QJ-1_temperature,DGL-2-0D-QJ-1_xAxisAngle,DGL-2-0D-QJ-1_yAxisAngle,DGL-2-1D-QJ-2_temperature,DGL-2-1D-QJ-2_xAxisAngle,DGL-2-1D-QJ-2_yAxisAngle,DGL-2-1L-LX-1_beamPierRelativeDisplacement,DGL-2-1L-LX-1_measureDisplacement,DGL-2-1L-LX-2_beamPierRelativeDisplacement,DGL-2-1L-LX-2_measureDisplacement,DGL-2-1L-YB-1_frequency,DGL-2-1L-YB-1_strain,DGL-2-1L-YB-1_temperature
2026-01-01 11:20:00,19.2605,0.48455,-0.31914,19.2725,0.38333,-0.2327,,,571.568,,69.0,20.8,899.979,,3829.74,20.1198,-0.11101,0.19389,18.9876,0.20513,-0.10285,580.564,,424.456,,905.743,,3809.32
2026-01-01 11:30:00,19.2453,0.48335,-0.32101,19.2581,0.38354,-0.23044,490.052,,571.537,,66.8,20.6,899.957,,3827.31,20.1499,-0.11063,0.19478,18.9876,0.20404,-0.10198,580.61,,423.825,,905.716,,3812.11
2026-01-01 11:40:00,19.2341,0.48439,-0.32067,19.2293,0.38449,-0.23054,490.605,,571.614,,,,899.948,,3830.11,20.1357,-0.11111,0.19639,18.958,0.20441,-0.10166,,,423.902,,905.73,,3812.58
2026-01-01 11:50:00,19.492,0.4847,-0.3148,19.425,0.38369,-0.23226,490.037,,571.584,,61.6,22.7,,,,21.2328,-0.111,0.19585,19.1773,0.2053,-0.1001,,,423.948,,,,
2026-01-01 12:00:00,19.6403,0.48415,-0.3185,19.5662,0.38355,-0.23135,490.543,,572.121,,60.9,22.9,899.97,,3795.09,21.6833,-0.1116,0.19692,19.2773,0.2044,-0.10104,580.548,,423.902,,905.608,,3767.36
2026-01-01 12:10:00,19.7605,0.48367,-0.31702,,,,489.929,,571.445,,59.2,23.4,899.992,,3775.14,,,,19.4601,0.20457,-0.09911,580.502,,423.841,,905.5,,3744.26
2026-01-01 12:20:00,19.8464,0.48395,-0.31802,19.786,0.38234,-0.22949,489.853,,571.507,,58.4,23.3,900.006,,3752.38,,,,19.5829,0.20549,-0.09896,,,423.702,,904.821,,3724.0
2026-01-01 12:30:00,19.8576,0.48307,-0.31876,19.8894,0.38351,-0.22992,489.868,,,,57.3,22.7,900.015,,3741.77,21.8811,-0.11177,0.19806,19.6689,0.20473,-0.09736,580.256,,423.687,,904.65,,3701.41
2026-01-01 12:40:00,19.9156,0.48801,-0.32422,19.9236,0.38407,-0.23043,489.868,,,,56.1,23.4,900.006,,3730.72,22.175,-0.11312,0.19665,19.7375,0.20405,-0.09752,580.241,,423.61,,904.574,,3700.13
2026-01-01 12:50:00,,,,,,,489.899,,571.292,,58.2,22.8,900.001,,3715.54,,,,19.8472,0.20409,-0.09789,580.225,,423.595,,904.434,,3673.33
2026-01-01 13:00:00,20.0324,0.48345,-0.31846,,,,,,571.399,,58.6,22.2,899.992,,3711.5,21.1965,-0.11153,0.19577,,,,580.179,,424.117,,904.295,,3664.84
2026-01-01 13:10:00,19.9156,0.48416,-0.3186,20.0253,0.38215,-0.23123,489.791,,,,60.2,21.8,899.992,,3714.16,20.8669,-0.11219,0.19514,19.7677,0.20445,-0.09713,580.302,,423.641,,904.214,,3670.5
2026-01-01 13:20:00,19.9729,0.48509,-0.31683,20.0284,0.3824,-0.23094,490.39,,571.752,,60.5,21.7,899.979,,3709.02,20.8211,-0.11151,0.1952,19.7828,0.20385,-0.09861,580.256,,424.087,,904.201,,3665.21
2026-01-01 13:30:00,20.011,0.48427,-0.31896,20.0602,0.38268,-0.22965,489.914,,571.261,,60.2,21.7,899.983,,3700.31,20.9411,-0.11148,0.19631,19.8322,0.20544,-0.09651,580.318,,424.087,,904.201,,3657.0
2026-01-01 13:40:00,20.0316,0.4836,-0.31904,20.1126,0.38202,-0.22966,489.76,,,,57.8,21.6,899.983,,3695.09,20.9554,-0.11144,0.19555,19.8552,0.20429,-0.09741,580.256,,423.61,,904.102,,3654.64
2026-01-01 13:50:00,20.0245,0.48199,-0.3197,20.123,0.38282,-0.2299,490.39,,,,57.3,22.0,899.988,,3689.41,21.2422,-0.11199,0.19641,19.914,0.2049,-0.09778,580.179,,,,904.071,,3649.09
2026-01-01 14:00:00,20.1547,0.48424,-0.3167,,,,489.899,,571.246,,55.4,22.6,899.988,,3680.27,,,,19.953,0.20482,-0.09808,580.149,,423.533,,903.999,,3636.91
2026-01-01 14:10:00,20.3521,0.48449,-0.31901,20.3806,0.38237,-0.22997,,,571.368,,55.1,22.5,,,,,,,20.1182,0.20416,-0.09814,579.949,,423.917,,,,
2026-01-01 14:20:00,20.3196,0.48224,-0.32146,,,,489.807,,,,54.9,22.4,,,,,,,,,,579.841,,423.456,,,,
2026-01-01 14:40:00,20.3252,0.48397,-0.3178,20.4099,0.38244,-0.22988,489.899,,,,53.8,22.3,899.925,,3656.64,21.7618,-0.11277,0.19731,20.1404,0.20548,-0.09707,,,423.395,,903.994,,3613.52
2026-01-01 14:50:00,20.3743,0.48402,-0.31971,20.4202,0.3825,-0.23025,489.853,,,,52.4,22.5,899.907,,3654.0,22.5801,-0.11247,0.19796,20.1483,0.20443,-0.09615,579.872,,423.348,,903.918,,3609.81
2026-01-01 15:00:00,20.4986,0.4839,-0.31918,20.4377,0.38205,-0.2288,490.466,,571.23,,51.6,23.1,899.907,,3644.81,23.4253,-0.11272,0.1976,,,,579.949,,423.794,,903.887,,3603.21
2026-01-01 15:10:00,20.4954,0.48234,-0.31918,20.4448,0.38243,-0.22947,490.267,,571.23,,52.0,23.0,899.903,,3636.63,23.4541,-0.11393,0.1975,20.2419,0.20531,-0.09672,580.087,,423.41,,903.801,,3592.92
2026-01-01 15:20:00,,,,,,,489.714,,571.814,,52.1,22.4,899.889,,3639.09,22.6043,-0.11295,0.19578,20.1832,0.20479,-0.0977,,,423.41,,903.788,,3595.45
2026-01-01 15:30:00,20.463,0.48389,-0.3202,20.4171,0.38232,-0.22922,489.76,,571.261,,51.8,22.6,899.885,,3642.45,,,,,,,579.78,,423.272,,903.815,,3604.66
2026-01-01 15:40:00,,,,,,,,,571.199,,,,899.872,,3635.18,,,,,,,,,423.225,,903.81,,3598.88
2026-01-01 15:50:00,20.3141,0.48337,-0.31874,20.2634,0.38268,-0.22953,489.73,,571.246,,52.8,22.3,899.907,,3650.09,23.0226,-0.11263,0.19647,20.1261,0.20419,-0.09669,579.718,,423.118,,903.774,,3620.22
2026-01-01 16:00:00,20.4068,0.48252,-0.31882,20.3133,0.38252,-0.22924,490.221,,571.799,,52.2,22.4,899.858,,3648.45,22.7652,-0.11232,0.19596,20.1269,0.2038,-0.09733,579.503,,423.102,,903.819,,3618.77
2026-01-01 16:10:00,,,,20.2879,0.38367,-0.22909,489.73,,571.261,,53.5,21.9,899.849,,3654.91,21.9791,-0.11312,0.19572,20.0523,0.20479,-0.09738,579.565,,,,903.819,,3626.47
2026-01-01 16:20:00,20.2055,0.4818,-0.32124,,,,489.668,,571.215,,53.9,21.7,899.836,,3663.48,21.6299,-0.11204,0.19378,19.9713,0.20468,-0.09793,,,423.149,,903.828,,3636.27
2026-01-01 16:30:00,,,,,,,490.298,,571.292,,54.9,21.3,899.831,,3672.78,21.2761,-0.11117,0.19421,19.9292,0.20412,-0.09753,579.672,,423.533,,903.9,,3649.72
2026-01-01 16:40:00,20.011,0.48455,-0.31973,20.0443,0.38224,-0.22971,,,571.845,,55.4,21.0,899.831,,3680.91,20.9806,-0.11303,0.19415,19.8464,0.20456,-0.09691,579.549,,423.01,,903.864,,3661.2
2026-01-01 16:50:00,19.9252,0.48273,-0.31887,19.9673,0.3824,-0.22846,489.684,,,,55.6,,899.827,,3693.35,20.7753,-0.11108,0.19422,19.7517,0.2054,-0.09782,579.58,,,,903.936,,3677.53
2026-01-01 17:00:00,19.7255,0.48435,-0.32193,19.7542,0.38212,-0.22958,489.714,,571.23,,55.8,,899.778,,3718.02,20.341,-0.11058,0.19369,19.4976,0.20584,-0.09851,579.15,,,,904.309,,3709.39
2026-01-01 17:10:00,19.5327,0.48542,-0.32013,19.539,0.38216,-0.22958,,,571.322,,56.5,19.9,899.724,,3752.2,19.976,-0.11143,0.19254,19.3188,0.20413,-0.09916,579.181,,423.102,,904.08,,3752.94
2026-01-01 17:20:00,19.4122,0.48425,-0.31931,19.3819,0.38259,-0.23045,490.221,,,,56.9,19.8,899.72,,3776.34,19.7987,-0.11153,0.19291,19.1382,0.20553,-0.10106,,,423.118,,904.066,,3787.56
2026-01-01 17:30:00,,,,19.2429,0.38348,-0.23089,489.653,,571.875,,58.1,19.6,899.675,,3797.6,19.6355,-0.10981,0.19268,19.0357,0.20538,-0.10074,,,423.118,,904.062,,3814.91
2026-01-01 17:40:00,19.1781,0.48461,-0.32095,19.1598,0.38314,-0.22931,489.73,,571.276,,58.5,,899.653,,3819.1,,,,,,,579.657,,423.01,,905.019,,3831.89
2026-01-01 17:50:00,,,,19.0813,0.38299,-0.23038,490.344,,571.184,,58.2,19.3,,,,19.3763,-0.1104,0.19192,,,,,,,,,,
2026-01-01 18:00:00,19.0669,0.48557,-0.32044,,,,490.236,,571.338,,,19.3,899.635,,3846.39,19.2733,-0.11011,0.1921,,,,579.611,,423.502,,904.978,,3863.63
2026-01-01 18:10:00,,,,18.9428,0.38335,-0.22915,489.684,,,,58.7,19.2,899.621,,3854.72,19.1549,-0.1114,0.1926,18.6949,0.20535,-0.1015,,,423.087,,905.095,,3878.29
2026-01-01 18:20:00,18.9476,0.48511,-0.32026,18.8931,0.38418,-0.2315,,,571.276,,,19.1,899.621,,3862.32,,,,18.6458,0.20621,-0.10205,579.734,,423.01,,905.082,,3881.86
2026-01-01 18:30:00,18.9428,0.48596,-0.32105,,,,489.714,,571.246,,59.2,19.0,899.594,,3866.26,19.0789,-0.11157,0.19307,18.6097,0.20469,-0.10087,579.611,,423.118,,905.091,,3893.73
2026-01-01 18:40:00,18.8867,0.48412,-0.32127,18.8313,0.38287,-0.23006,,,571.292,,59.2,18.9,,,,18.97,-0.11048,0.19268,,,,,,423.518,,,,
2026-01-01 18:50:00,18.7751,0.48619,-0.31978,18.7422,0.38295,-0.23076,489.653,,,,59.6,18.8,899.55,,3901.84,18.8345,-0.11029,0.19185,18.4383,0.20547,-0.10308,579.565,,423.087,,905.082,,3928.6
2026-01-01 19:00:00,18.7077,0.48508,-0.32015,18.6531,0.38365,-0.23051,489.638,,571.384,,,18.7,899.568,,3910.06,,,,,,,579.565,,423.164,,905.118,,3935.8
2026-01-01 19:10:00,,,,18.5872,0.38324,-0.23104,489.653,,571.261,,59.9,18.5,899.536,,3915.44,18.67,-0.10996,0.19199,18.2877,0.20525,-0.10371,579.78,,423.533,,905.64,,3950.99
2026-01-01 19:20:00,18.6266,0.48564,-0.31984,18.5092,0.38297,-0.23022,,,571.23,,60.2,18.4,899.514,,3927.75,,,,18.2264,0.20549,-0.10372,579.826,,423.533,,905.68,,3958.31
2026-01-01 19:30:00,18.5872,0.48478,-0.32008,18.477,0.38322,-0.23006,489.668,,571.752,,60.3,18.4,899.527,,3941.49,18.5341,-0.11062,0.19325,18.1966,0.20601,-0.10376,579.903,,,,906.374,,3982.9
2026-01-01 19:40:00,18.4987,0.48517,-0.32169,,,,,,571.292,,60.3,18.4,899.496,,3963.16,18.4319,-0.10968,0.19186,18.0973,0.20498,-0.10325,,,423.102,,906.445,,3998.67
2026-01-01 19:50:00,,,,18.3618,0.38363,-0.2302,489.622,,571.199,,60.5,18.3,899.478,,3978.51,18.436,-0.11017,0.1926,18.0698,0.20623,-0.10216,579.918,,,,906.469,,4017.64
2026-01-01 20:00:00,18.5124,0.4844,-0.32015,18.3248,0.38366,-0.22964,490.206,,,,61.3,18.2,899.474,,3981.28,18.3892,-0.11068,0.19186,18.031,0.20476,-0.10411,,,423.548,,906.467,,4033.39
2026-01-01 20:10:00,18.4166,0.48559,-0.32028,18.278,0.38604,-0.22961,489.638,,,,60.6,18.1,899.46,,4000.58,18.3078,-0.10964,0.19133,17.9243,0.20348,-0.10676,579.933,,423.779,,906.496,,4044.46
2026-01-01 20:20:00,18.4077,0.48496,-0.32041,18.1659,0.38309,-0.23046,489.622,,571.384,,60.7,,899.447,,4007.09,18.182,-0.11146,0.19236,17.8409,0.2055,-0.1042,580.01,,423.671,,906.485,,4068.48
2026-01-01 20:30:00,18.2683,0.48614,-0.32066,,,,489.745,,571.415,,60.9,,899.425,,4029.26,,,,17.7923,0.20663,-0.10505,579.933,,423.425,,906.719,,4082.12
2026-01-01 20:40:00,18.1505,0.48641,-0.31853,18.0084,0.38479,-0.23049,489.684,,571.445,,60.4,17.7,,,,17.8935,-0.1114,0.1924,17.6205,0.20574,-0.10493,,,423.702,,,,
2026-01-01 20:50:00,,,,17.8919,0.38344,-0.2317,489.73,,571.461,,,,899.42,,4068.87,17.755,-0.11076,0.19197,17.5287,0.20576,-0.10599,579.903,,423.41,,906.643,,4108.8
2026-01-01 21:00:00,,,,17.8199,0.38403,-0.2309,489.699,,571.998,,60.7,17.4,899.42,,4077.96,17.6829,-0.11072,0.19128,,,,579.365,,423.333,,906.863,,4138.32
2026-01-01 21:10:00,17.8708,0.48599,-0.32226,17.6391,0.38469,-0.23124,490.405,,572.06,,60.6,17.2,,,,,,,17.2993,0.20573,-0.10662,579.442,,,,,,
2026-01-01 21:20:00,17.8441,0.48671,-0.32076,17.635,0.38513,-0.23039,489.776,,571.568,,,,899.411,,4100.74,,,,17.2733,0.20577,-0.1065,580.118,,423.348,,906.854,,4164.62
2026-01-01 21:30:00,17.7081,0.48682,-0.32077,17.5376,0.38425,-0.23137,490.313,,571.614,,61.3,16.9,899.398,,4120.18,17.2978,-0.10916,0.19166,17.1699,0.20613,-0.1058,579.549,,,,906.894,,4177.07
2026-01-01 21:40:00,17.6213,0.48667,-0.32079,17.4881,0.38527,-0.23193,490.39,,,,60.9,16.9,899.42,,4131.97,17.1715,-0.10964,0.18996,17.0875,0.20752,-0.10623,580.318,,423.348,,906.912,,4191.42
2026-01-01 21:50:00,17.5409,0.48709,-0.32168,,,,489.791,,571.537,,59.6,,899.389,,4154.34,17.1111,-0.11038,0.19082,16.983,0.20632,-0.10798,,,423.856,,907.101,,4218.41
2026-01-01 22:00:00,17.5352,0.4865,-0.32013,17.2522,0.38473,-0.23211,,,571.614,,60.0,16.7,,,,17.0344,-0.10978,0.19123,16.8939,0.20661,-0.10634,579.78,,,,,,
2026-01-01 22:10:00,17.562,0.48724,-0.32062,,,,490.344,,572.075,,59.0,16.7,899.398,,4192.2,16.9691,-0.11023,0.19061,16.79,0.20525,-0.10535,580.318,,423.595,,907.699,,4289.94
2026-01-01 22:20:00,17.5141,0.48524,-0.32102,17.2253,0.3855,-0.23099,489.837,,572.014,,59.7,16.6,899.402,,4210.62,16.9641,-0.10961,0.18932,,,,580.333,,424.071,,907.802,,4310.31
2026-01-01 22:30:00,,,,,,,489.745,,571.553,,,16.6,899.398,,4223.94,16.9119,-0.1096,0.19152,,,,580.149,,424.04,,907.753,,4308.21
2026-01-01 22:40:00,17.3287,0.48744,-0.32099,17.0303,0.38598,-0.23143,,,572.137,,59.4,16.4,899.376,,4239.27,,,,16.6097,0.20545,-0.10837,580.302,,423.564,,907.753,,4328.23
2026-01-01 22:50:00,17.1413,0.48688,-0.32184,16.8963,0.3854,-0.23229,489.776,,571.63,,60.6,16.2,899.353,,4254.63,,,,16.494,0.20681,-0.10958,579.749,,423.625,,907.753,,4342.78
2026-01-01 23:00:00,,,,16.7949,0.38553,-0.2323,489.73,,,,59.8,16.0,899.322,,4276.0,16.4307,-0.11088,0.19014,16.3748,0.20639,-0.10966,,,423.595,,907.843,,4352.33
2026-01-01 23:10:00,16.9658,0.48692,-0.32156,16.6524,0.38521,-0.23234,489.822,,,,59.3,,899.335,,4284.36,,,,16.2818,0.20675,-0.10893,580.256,,424.04,,908.55,,4376.61
2026-01-01 23:20:00,16.9928,0.48597,-0.32172,,,,490.328,,571.614,,59.5,15.9,899.282,,4309.01,16.3296,-0.10939,0.19041,16.2003,0.20658,-0.11084,580.456,,423.61,,908.185,,4395.41
2026-01-01 23:30:00,16.9805,0.48819,-0.3224,16.5728,0.38521,-0.23223,490.39,,571.691,,59.0,15.8,899.282,,4310.51,16.2374,-0.10945,0.19137,16.1731,0.20655,-0.11053,580.118,,424.256,,908.176,,4409.49
2026-01-01 23:40:00,16.9519,0.48673,-0.32125,16.5457,0.38581,-0.23183,489.883,,571.584,,59.4,15.7,899.295,,4316.01,16.2234,-0.10888,0.19099,16.1212,0.20715,-0.10988,,,423.81,,908.225,,4425.32
2026-01-01 23:50:00,16.7719,0.48798,-0.32184,16.462,0.38549,-0.23293,489.807,,572.183,,59.6,15.6,899.264,,4336.56,16.0643,-0.10976,0.19127,15.9602,0.20712,-0.11107,580.149,,424.348,,908.234,,4427.96
2026-01-02 00:00:00,16.6458,0.48842,-0.32153,,,,489.791,,571.614,,60.0,15.5,899.237,,4360.18,15.9982,-0.1089,0.19081,15.9519,0.2062,-0.11059,580.579,,423.841,,908.225,,4452.09
2026-01-02 00:10:00,16.599,0.48817,-0.32153,16.346,0.38508,-0.23289,490.359,,571.522,,60.2,15.4,899.228,,4367.13,15.9395,-0.10847,0.19093,15.9015,0.20651,-0.1104,580.195,,423.871,,908.198,,4455.36
2026-01-02 00:20:00,16.5162,0.48762,-0.32253,16.2547,0.38583,-0.23311,489.791,,572.183,,59.7,15.4,899.233,,4381.56,15.8427,-0.10923,0.19084,,,,580.686,,423.825,,908.207,,4469.76
2026-01-02 00:30:00,16.5309,0.48805,-0.32324,,,,,,,,,,899.192,,4390.45,15.8377,-0.10919,0.19121,15.7806,0.20744,-0.11117,580.64,,423.887,,908.248,,4499.77
2026-01-02 00:40:00,,,,16.1269,0.3861,-0.23284,,,571.584,,,,,,,,,,15.6787,0.20596,-0.11225,580.64,,424.379,,,,
2026-01-02 00:50:00,,,,16.0799,0.38572,-0.23317,490.359,,571.706,,59.3,15.3,899.157,,4430.0,15.7194,-0.10866,0.1914,15.614,0.20621,-0.11177,,,,,908.275,,4525.07
2026-01-02 01:00:00,,,,16.0056,0.38585,-0.23231,,,571.768,,,,899.152,,4448.62,,,,,,,,,424.548,,908.311,,4540.85
2026-01-02 01:10:00,16.3822,0.48882,-0.32107,,,,489.945,,,,58.9,15.1,,,,,,,,,,581.009,,,,,,
2026-01-02 01:20:00,,,,15.9536,0.38644,-0.23338,490.559,,,,59.7,15.0,,,,15.4604,-0.10858,0.18956,15.4421,0.20527,-0.11294,,,,,,,
2026-01-02 01:30:00,,,,,,,,,,,,,899.094,,4480.2,15.4047,-0.10932,0.1909,15.4022,0.20598,-0.11345,,,,,908.798,,4600.46
2026-01-02 01:40:00,16.1937,0.4882,-0.32271,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-02 01:50:00,,,,15.7575,0.38608,-0.23295,,,,,,,,,,,,,,,,,,424.179,,,,
2026-01-02 02:00:00,16.211,0.48864,-0.32248,,,,,,571.845,,60.1,14.7,899.09,,4496.9,15.3039,-0.1083,0.19028,,,,580.978,,,,908.766,,4624.13
2026-01-02 02:10:00,,,,,,,,,571.292,,59.1,14.7,899.054,,4520.03,,,,,,,,,424.44,,908.82,,4649.86
2026-01-02 02:20:00,16.0981,0.48802,-0.32246,15.6447,0.38541,-0.23305,490.635,,571.768,,59.6,,,,,,,,,,,,,425.071,,,,
2026-01-02 02:30:00,,,,,,,490.19,,,,59.4,14.5,899.018,,4551.6,15.138,-0.10902,0.18964,15.0695,0.20583,-0.11352,,,,,908.847,,4682.0
2026-01-02 02:40:00,16.0915,0.48949,-0.32215,15.4296,0.38568,-0.23352,490.589,,,,59.4,14.1,,,,,,,14.9743,0.20717,-0.11365,581.117,,,,,,
2026-01-02 02:50:00,,,,,,,,,,,59.1,14.2,,,,,,,,,,581.132,,424.502,,,,
2026-01-02 03:00:00,15.9561,0.4894,-0.32191,15.3048,0.38613,-0.23351,,,,,,,,,,14.7565,-0.10975,0.18996,14.8227,0.20713,-0.11396,,,,,,,
2026-01-02 03:10:00,15.9998,0.48911,-0.32264,15.2756,0.38684,-0.23349,,,,,,,,,,14.7523,-0.10842,0.19003,14.7774,0.20701,-0.11436,,,425.332,,,,
2026-01-02 03:20:00,,,,,,,490.098,,571.814,,,,,,,,,,14.7397,0.20753,-0.11465,,,,,,,
2026-01-02 03:30:00,15.6904,0.48933,-0.32186,,,,,,,,,,,,,,,,,,,581.024,,,,,,
2026-01-02 03:40:00,15.4379,0.48889,-0.3228,,,,,,,,,,,,,,,,,,,581.194,,424.825,,,,
2026-01-02 03:50:00,,,,,,,,,,,58.1,13.8,,,,,,,,,,,,,,,,
2026-01-02 04:00:00,15.5451,0.49035,-0.32308,,,,,,,,,,898.812,,4712.9,,,,,,,,,,,909.353,,4856.78
2026-01-02 04:10:00,,,,,,,,,,,,,,,,,,,,,,,,425.163,,,,
2026-01-02 04:20:00,,,,14.9249,0.38795,-0.23288,,,,,,,,,,,,,,,,,,,,,,
2026-01-02 04:30:00,15.3039,0.48978,-0.32295,,,,,,,,58.3,13.7,,,,14.2887,-0.10914,0.19207,,,,581.286,,425.086,,,,
2026-01-02 04:40:00,,,,,,,,,571.891,,58.2,13.5,,,,14.1586,-0.10855,0.19035,14.1485,0.20747,-0.11709,,,425.563,,,,
2026-01-02 04:50:00,,,,,,,490.19,,571.891,,,,898.731,,4768.18,14.1637,-0.10864,0.19163,,,,,,,,909.317,,4914.55
2026-01-02 05:00:00,,,,,,,,,571.875,,58.1,13.3,898.718,,4772.44,14.0884,-0.10871,0.19138,14.074,0.20726,-0.11559,581.301,,,,909.434,,4940.78
2026-01-02 05:10:00,15.0144,0.48984,-0.32365,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-02 05:20:00,14.8998,0.48951,-0.32217,14.3671,0.38789,-0.23311,490.635,,,,57.9,13.1,,,,,,,,,,,,425.855,,,,
2026-01-02 05:30:00,,,,,,,490.113,,,,,13.1,,,,13.7891,-0.10845,0.19057,13.7958,0.2079,-0.11929,,,425.424,,,,
2026-01-02 05:40:00,,,,,,,490.589,,,,57.1,12.9,,,,,,,13.6291,0.2084,-0.11713,,,425.455,,,,
2026-01-02 05:50:00,14.7783,0.48993,-0.32178,,,,490.282,,,,56.6,13.0,,,,13.6683,-0.10852,0.1916,,,,581.701,,425.409,,,,
2026-01-02 06:00:00,,,,,,,,,572.382,,,,,,,,,,,,,581.255,,,,,,
2026-01-02 06:10:00,,,,,,,490.804,,,,56.7,12.8,,,,,,,13.4876,0.20685,-0.11855,581.716,,,,,,
2026-01-02 06:20:00,,,,,,,,,,,55.5,12.6,898.489,,4918.35,,,,,,,,,425.517,,909.678,,5106.08
2026-01-02 06:30:00,,,,13.93,0.38716,-0.23382,,,,,55.6,12.5,,,,,,,13.4654,0.20754,-0.11823,,,,,,,
2026-01-02 06:40:00,,,,,,,,,,,55.5,,898.431,,4966.32,,,,,,,,,,,910.343,,5179.53
2026-01-02 07:00:00,14.4817,0.49152,-0.32408,,,,,,,,56.4,12.2,,,,13.1188,-0.10848,0.19,13.1188,0.20823,-0.11863,,,,,,,
2026-01-02 07:10:00,,,,13.6819,0.38791,-0.23394,490.866,,,,,,898.314,,5053.23,13.0836,-0.10956,0.19069,13.0622,0.20933,-0.11941,,,426.101,,910.031,,5246.65
2026-01-02 07:20:00,,,,,,,490.881,,572.428,,,,,,,,,,,,,,,426.286,,,,
2026-01-02 07:30:00,,,,13.6589,0.38817,-0.23346,,,,,,,898.301,,5058.98,13.0853,-0.10764,0.19073,13.1103,0.20814,-0.11929,581.977,,425.778,,909.94,,5271.78
2026-01-02 07:40:00,,,,,,,,,571.845,,52.8,13.1,898.243,,5085.94,13.1145,-0.10881,0.19079,,,,,,,,909.954,,5288.2
2026-01-02 07:50:00,,,,13.5814,0.38873,-0.23449,,,572.444,,51.6,13.4,898.211,,5104.52,,,,,,,,,425.947,,909.949,,5278.27
2026-01-02 08:00:00,14.475,0.49137,-0.3231,13.5379,0.38736,-0.23423,490.451,,571.875,,,,,,,,,,13.1214,0.20796,-0.12004,,,426.455,,,,
2026-01-02 08:10:00,14.4009,0.49135,-0.3227,,,,,,571.845,,,,898.234,,5074.17,,,,13.0724,0.20951,-0.11935,581.916,,,,909.895,,5275.08
2026-01-02 08:20:00,,,,13.664,0.38772,-0.23393,490.466,,,,50.1,14.3,,,,,,,13.124,0.20811,-0.12011,,,425.901,,,,
2026-01-02 08:30:00,14.427,0.49103,-0.32229,,,,490.912,,571.968,,,,898.247,,5078.17,13.6368,-0.10956,0.19098,13.1394,0.20736,-0.11854,582.039,,,,909.276,,5228.74
2026-01-02 08:40:00,,,,13.7389,0.38718,-0.23398,490.482,,,,,,,,,13.7151,-0.10813,0.19229,,,,,,,,,,
2026-01-02 08:50:00,,,,,,,,,572.014,,,,,,,13.8952,-0.10939,0.1913,13.4791,0.20721,-0.11762,582.1,,426.024,,,,
2026-01-02 09:00:00,14.5633,0.48978,-0.32262,13.7831,0.38702,-0.23527,,,572.09,,,,,,,13.8222,-0.10942,0.19176,13.2919,0.20799,-0.11838,,,426.07,,,,
2026-01-02 09:10:00,14.6507,0.49114,-0.32204,,,,490.927,,,,47.0,,,,,13.8977,-0.10887,0.19196,13.4013,0.20705,-0.11872,,,,,,,
2026-01-02 09:20:00,,,,,,,490.543,,,,49.0,14.8,,,,,,,13.6206,0.20763,-0.11728,,,426.485,,,,
2026-01-02 09:30:00,14.8386,0.48998,-0.32249,13.9453,0.38704,-0.23384,,,,,,,,,,,,,13.5609,0.20826,-0.11857,,,,,,,
2026-01-02 09:40:00,,,,,,,,,571.998,,43.7,16.4,898.39,,5002.5,14.2659,-0.10899,0.19238,,,,,,426.147,,908.762,,5102.63
2026-01-02 09:50:00,15.0829,0.48979,-0.32182,14.096,0.38737,-0.23397,,,572.06,,,,,,,,,,13.6061,0.20763,-0.11545,,,,,,,
2026-01-02 10:00:00,15.1021,0.49089,-0.32117,14.0554,0.38604,-0.23417,,,572.09,,,,898.435,,4982.53,,,,,,,,,,,908.568,,5058.43
2026-01-02 10:10:00,15.3206,0.49019,-0.32221,,,,,,572.044,,,,,,,,,,,,,,,,,,,
2026-01-02 10:20:00,,,,,,,,,572.029,,,,898.547,,4918.57,14.9759,-0.10885,0.1931,,,,,,,,907.861,,4945.03
2026-01-02 10:30:00,15.3473,0.48922,-0.32134,14.3292,0.38786,-0.23218,,,572.044,,42.7,15.9,898.601,,4900.12,15.1814,-0.11089,0.19348,,,,,,,,907.703,,4940.01
2026-01-02 10:40:00,,,,14.4042,0.38568,-0.23164,,,572.014,,42.7,16.6,898.606,,4880.74,,,,14.287,0.20703,-0.11549,582.069,,426.116,,907.537,,4918.57
2026-01-02 10:50:00,,,,,,,,,,,41.5,16.8,,,,15.5584,-0.11088,0.19434,,,,,,,,,,
2026-01-02 11:00:00,,,,,,,490.374,,,,,,,,,,,,,,,,,,,,,
2026-01-02 11:10:00,15.5576,0.48945,-0.32183,14.7414,0.38662,-0.2306,,,,,41.4,16.9,,,,,,,14.4809,0.20723,-0.11556,,,425.932,,,,
