data_time,LGE-0-0D-QJ-1_temperature,LGE-0-0D-QJ-1_xAxisAngle,LGE-0-0D-QJ-1_yAxisAngle,LGE-0-1D-QJ-1_temperature,LGE-0-1D-QJ-1_xAxisAngle,LGE-0-1D-QJ-1_yAxisAngle,LGE-0-1L-LX-1_beamPierRelativeDisplacement,LGE-0-1L-LX-1_measureDisplacement,LGE-0-1L-LX-2_beamPierRelativeDisplacement,LGE-0-1L-LX-2_measureDisplacement,LGE-0-1L-LX-3_beamPierRelativeDisplacement,LGE-0-1L-LX-3_measureDisplacement,LGE-0-1L-LX-4_beamPierRelativeDisplacement,LGE-0-1L-LX-4_measureDisplacement,LGE-0-1L-WSD-1_humidity,LGE-0-1L-WSD-1_temperature,LGE-0-1L-YB-1_frequency,LGE-0-1L-YB-1_strain,LGE-0-1L-YB-1_temperature,LGE0-1L-YB-2_frequency,LGE0-1L-YB-2_strain,LGE0-1L-YB-2_temperature
2026-01-01 09:40:00,19.9911,-0.08544,-0.37672,18.5823,-0.11398,0.26741,509.271,,489.743,,551.366,,533.386,,75.1,19.1,866.998,,3919.92,862.366,,3921.71
2026-01-01 09:50:00,,,,18.8201,-0.1139,0.26771,509.486,,489.728,,551.889,,533.34,,73.6,19.4,867.028,,3901.67,862.19,,3897.52
2026-01-01 10:00:00,20.5152,-0.08645,-0.37579,19.0685,-0.11498,0.26737,509.317,,489.805,,551.919,,533.386,,73.0,19.6,866.907,,3890.93,862.164,,3887.63
2026-01-01 10:10:00,,,,19.1037,-0.11551,0.26805,509.394,,489.682,,551.443,,532.849,,73.3,19.6,866.786,,3876.05,861.919,,3874.08
2026-01-01 10:20:00,,,,19.1181,-0.1145,0.26921,509.348,,489.713,,551.95,,,,74.7,19.6,866.872,,3869.57,862.001,,3869.94
2026-01-01 10:30:00,20.1142,-0.08709,-0.37652,19.2333,-0.1159,0.26883,509.286,,489.743,,551.35,,533.34,,73.2,19.8,866.985,,3860.65,861.945,,3865.34
2026-01-01 10:40:00,20.3212,-0.08656,-0.3762,19.4154,-0.11427,0.2688,,,489.759,,551.919,,533.386,,72.1,20.1,866.881,,3850.43,861.881,,3855.77
2026-01-01 10:50:00,20.2967,-0.08674,-0.37663,19.5614,-0.11548,0.26815,509.363,,489.697,,551.397,,532.787,,71.9,20.2,866.916,,3839.29,861.838,,3847.72
2026-01-01 11:00:00,20.4812,-0.08641,-0.37612,19.6491,-0.11518,0.27002,509.148,,489.805,,552.042,,533.263,,70.5,20.6,866.942,,3832.66,861.876,,3843.13
2026-01-01 11:10:00,20.8291,-0.08632,-0.3759,19.8735,-0.11441,0.26913,509.563,,489.759,,551.473,,532.71,,,20.7,866.963,,3815.02,861.821,,3825.09
2026-01-01 11:20:00,20.4868,-0.08653,-0.3754,19.6913,-0.11476,0.26964,509.332,,489.759,,551.95,,533.34,,70.6,20.3,866.994,,3812.69,862.138,,3822.39
2026-01-01 11:30:00,20.2681,-0.08714,-0.37817,19.6156,-0.11525,0.26913,509.425,,489.206,,551.366,,532.802,,70.5,20.3,866.998,,3813.16,862.005,,3823.32
2026-01-01 11:40:00,20.3014,-0.08613,-0.37712,19.6204,-0.11571,0.2698,509.501,,489.667,,551.904,,532.91,,68.8,20.3,867.032,,3810.83,862.031,,3821.45
2026-01-01 11:50:00,20.7982,-0.08699,-0.37569,19.9109,-0.11524,0.27007,509.578,,489.682,,551.335,,532.741,,67.3,20.9,867.024,,3802.63,861.906,,3810.27
2026-01-01 12:00:00,21.0957,-0.08691,-0.37655,20.1571,-0.11393,0.26955,509.563,,489.805,,551.889,,532.864,,67.4,20.9,867.05,,3776.63,861.684,,3787.11
2026-01-01 12:10:00,21.2477,-0.08807,-0.37717,,,,509.425,,489.728,,551.827,,533.263,,,,866.562,,3761.82,861.573,,3773.48
2026-01-01 12:20:00,21.3776,-0.08722,-0.37577,20.6916,-0.11496,0.27038,509.655,,489.82,,551.258,,533.386,,62.5,,866.121,,3743.9,861.492,,3748.15
2026-01-01 12:30:00,21.5545,-0.08728,-0.37675,20.8827,-0.11492,0.27012,509.471,,489.759,,551.243,,,,61.9,21.9,866.052,,3724.74,861.522,,3729.71
2026-01-01 12:40:00,21.5537,-0.08828,-0.37614,20.8954,-0.11558,0.26875,509.701,,489.728,,551.827,,533.325,,61.2,21.9,866.022,,3710.04,861.505,,3718.31
2026-01-01 12:50:00,21.6017,-0.08717,-0.37665,21.0878,-0.11519,0.27017,509.532,,489.713,,551.135,,532.618,,57.6,,865.936,,3694.64,861.326,,3698.94
2026-01-01 13:00:00,21.4547,-0.08769,-0.37626,20.8796,-0.11498,0.26926,509.701,,489.713,,551.658,,532.741,,58.0,21.8,865.953,,3692.53,861.403,,3696.19
2026-01-01 13:10:00,21.258,-0.08782,-0.37846,20.8077,-0.11563,0.26968,509.854,,489.713,,551.581,,533.233,,60.5,21.7,865.682,,3693.45,861.808,,3698.02
2026-01-01 13:20:00,21.2265,-0.08759,-0.37706,20.8559,-0.11363,0.26875,509.639,,489.774,,551.197,,532.695,,,,865.802,,3691.8,861.612,,3698.67
2026-01-01 13:30:00,,,,20.9325,-0.11467,0.26969,509.639,,489.221,,551.074,,532.618,,60.6,21.6,865.798,,3681.46,861.727,,3691.25
2026-01-01 13:40:00,21.2706,-0.08664,-0.37695,20.9214,-0.11542,0.2698,509.639,,489.728,,551.166,,532.633,,59.2,21.5,865.837,,3672.05,861.701,,3685.48
2026-01-01 13:50:00,21.3438,-0.08724,-0.37712,,,,509.593,,489.728,,551.135,,533.217,,57.8,21.5,865.91,,3666.76,861.761,,3683.2
2026-01-01 14:00:00,21.5616,-0.08718,-0.37675,21.2391,-0.11491,0.26947,509.824,,489.759,,551.105,,532.695,,,22.4,865.897,,3652.64,861.663,,3670.86
2026-01-01 14:10:00,21.805,-0.08611,-0.37699,21.4767,-0.11551,0.27127,509.639,,489.667,,551.658,,533.279,,54.3,22.6,865.832,,3631.37,861.65,,3644.63
2026-01-01 14:20:00,21.7249,-0.08742,-0.37659,21.3705,-0.11523,0.27122,509.655,,,,551.135,,,,55.2,22.2,,,,,,
2026-01-01 14:40:00,21.6833,-0.08706,-0.37908,21.3029,-0.11495,0.27075,509.747,,489.728,,551.627,,533.279,,54.8,22.0,865.768,,3616.87,861.855,,3632.19
2026-01-01 14:50:00,21.6543,-0.08699,-0.37773,21.3115,-0.11542,0.26978,509.839,,,,551.12,,532.603,,54.6,22.0,865.837,,3608.27,861.77,,3624.66
2026-01-01 15:00:00,21.7595,-0.0874,-0.37822,21.5183,-0.11564,0.27067,509.655,,489.697,,551.673,,533.217,,53.8,22.2,865.858,,3598.87,861.846,,3614.79
2026-01-01 15:10:00,21.7179,-0.08676,-0.378,,,,509.394,,489.697,,551.689,,533.156,,52.5,22.6,865.962,,3595.62,861.932,,3605.92
2026-01-01 15:20:00,21.7053,-0.08711,-0.37708,,,,509.854,,489.743,,551.105,,533.202,,52.4,22.4,865.936,,3591.56,862.052,,3599.41
2026-01-01 15:30:00,21.7053,-0.08339,-0.3763,21.4688,-0.11463,0.26818,509.624,,489.728,,551.074,,,,52.3,22.3,865.914,,3586.15,862.096,,3593.09
2026-01-01 15:40:00,21.5553,-0.08548,-0.37815,,,,509.67,,489.697,,,,,,52.9,21.8,865.932,,3586.06,862.169,,3591.92
2026-01-01 15:50:00,21.4012,-0.08638,-0.37768,21.0634,-0.11589,0.27169,509.409,,489.743,,551.643,,533.186,,53.7,21.8,865.945,,3594.18,862.414,,3598.15
2026-01-01 16:00:00,21.4515,-0.08663,-0.37725,21.1666,-0.11517,0.27015,509.624,,489.805,,551.627,,,,54.0,21.7,866.013,,3587.68,862.22,,3596.52
2026-01-01 16:10:00,21.3272,-0.0856,-0.37766,20.9056,-0.1161,0.2687,509.655,,489.805,,551.12,,532.772,,53.9,21.3,866.074,,3583.9,862.405,,3594.54
2026-01-01 16:20:00,21.2233,-0.08668,-0.37886,20.8496,-0.11586,0.27133,509.778,,,,551.535,,533.263,,53.5,21.4,866.091,,3590.93,862.698,,3600.32
2026-01-01 16:30:00,21.0618,-0.08554,-0.37727,20.6236,-0.11625,0.26964,509.639,,489.682,,,,533.248,,55.0,,866.467,,3596.8,862.736,,3605.65
2026-01-01 16:40:00,20.9459,-0.08595,-0.37778,20.5002,-0.11523,0.26876,509.824,,489.759,,551.197,,,,55.6,20.7,866.38,,3606.1,862.84,,3611.8
2026-01-01 16:50:00,20.8148,-0.08597,-0.37628,20.3727,-0.11503,0.26869,509.67,,489.805,,551.135,,,,55.2,20.6,866.393,,3614.97,862.896,,3618.41
2026-01-01 17:00:00,,,,19.9077,-0.11568,0.26613,509.639,,490.373,,551.673,,532.879,,55.5,20.3,866.091,,3630.28,863.059,,3633.37
2026-01-01 17:10:00,20.2911,-0.08531,-0.37839,19.6523,-0.11559,0.26661,509.655,,489.682,,,,533.263,,56.4,19.7,866.492,,3647.82,863.279,,3650.36
2026-01-01 17:20:00,20.0459,-0.08439,-0.3785,19.2661,-0.115,0.26646,509.394,,489.728,,,,533.355,,57.7,19.4,866.445,,3668.58,863.525,,3674.61
2026-01-01 17:30:00,19.8377,-0.08471,-0.37832,19.0981,-0.11473,0.26465,509.824,,489.728,,551.52,,532.71,,58.0,19.1,866.406,,3689.23,863.751,,3691.7
2026-01-01 17:40:00,19.5981,-0.08603,-0.3769,18.9476,-0.11616,0.26614,509.394,,489.759,,551.627,,,,58.3,19.0,866.907,,3713.62,863.816,,3717.11
2026-01-01 17:50:00,19.5446,-0.08366,-0.37818,18.8834,-0.11583,0.26608,,,489.759,,551.704,,533.294,,59.4,18.9,866.713,,3718.12,863.914,,3724.28
2026-01-01 18:00:00,19.4729,-0.08472,-0.37893,18.877,-0.11437,0.26591,509.824,,489.682,,551.105,,532.802,,59.4,18.9,866.834,,3722.17,864.056,,3729.34
2026-01-01 18:10:00,19.4434,-0.085,-0.37754,18.7816,-0.11506,0.26536,509.593,,489.682,,551.566,,532.849,,59.2,18.8,866.786,,3728.42,864.309,,3739.11
2026-01-01 18:20:00,19.3675,-0.08392,-0.37793,18.723,-0.11578,0.26647,509.532,,489.728,,551.658,,533.309,,58.9,18.7,866.92,,3736.71,864.112,,3749.35
2026-01-01 18:30:00,19.3252,-0.08436,-0.37651,18.7952,-0.11577,0.2669,509.532,,489.743,,551.135,,,,59.5,18.9,866.838,,3738.28,864.116,,3752.3
2026-01-01 18:40:00,19.2653,-0.08576,-0.37788,18.7727,-0.11575,0.2662,509.563,,489.789,,551.55,,532.818,,58.9,18.7,866.929,,3745.75,864.004,,3762.0
2026-01-01 18:50:00,19.2653,-0.08467,-0.37798,18.6145,-0.11512,0.26495,509.563,,489.713,,551.596,,,,60.3,18.6,866.946,,3751.93,864.129,,3767.74
2026-01-01 19:00:00,19.1861,-0.08371,-0.37752,18.5084,-0.11578,0.26636,,,489.774,,551.12,,533.309,,,,866.976,,3759.79,864.09,,3773.2
2026-01-01 19:10:00,19.0349,-0.08437,-0.37904,18.4255,-0.11527,0.26456,509.271,,489.697,,551.719,,533.309,,,,867.132,,3772.0,864.172,,3784.33
2026-01-01 19:20:00,19.002,-0.08272,-0.37837,18.203,-0.11555,0.26397,509.563,,489.697,,551.166,,533.279,,61.1,18.1,867.119,,3781.73,864.228,,3795.01
2026-01-01 19:30:00,18.9796,-0.08442,-0.37752,18.0666,-0.11537,0.26412,509.578,,,,551.781,,532.756,,,18.0,867.093,,3792.41,864.344,,3806.73
2026-01-01 19:40:00,18.8241,-0.08432,-0.37821,,,,509.563,,489.743,,551.812,,532.879,,61.5,18.0,867.24,,3802.73,864.279,,3817.72
2026-01-01 19:50:00,18.6169,-0.08365,-0.37834,17.9542,-0.11546,0.26555,509.563,,489.682,,551.75,,533.309,,61.2,17.8,867.201,,3820.24,864.412,,3836.3
2026-01-01 20:00:00,,,,17.8482,-0.11541,0.26546,509.517,,489.713,,551.873,,532.864,,62.1,17.7,867.184,,3830.69,864.554,,3849.31
2026-01-01 20:10:00,18.4576,-0.08375,-0.37681,17.5847,-0.11573,0.26335,509.455,,489.713,,551.935,,,,,17.5,867.054,,3842.19,864.473,,3859.99
2026-01-01 20:20:00,18.4077,-0.08298,-0.37725,17.4597,-0.11531,0.26377,509.701,,489.191,,551.473,,,,62.1,17.3,867.205,,3855.49,864.52,,3876.05
2026-01-01 20:30:00,18.3078,-0.08306,-0.37787,17.4027,-0.11502,0.26413,509.716,,489.774,,551.35,,532.71,,61.5,,867.175,,3868.35,864.528,,3886.69
2026-01-01 20:40:00,18.1151,-0.08303,-0.37801,,,,509.501,,489.728,,551.35,,533.171,,62.4,,867.187,,3882.26,864.558,,3906.58
2026-01-01 20:50:00,17.9518,-0.08306,-0.37734,17.0671,-0.11638,0.26417,509.517,,489.713,,551.858,,532.649,,61.9,16.9,867.166,,3892.06,864.653,,3919.82
2026-01-01 21:00:00,17.8571,-0.08264,-0.37941,16.9315,-0.11589,0.26464,509.471,,489.728,,551.443,,533.186,,62.4,16.7,867.132,,3903.47,864.666,,3925.69
2026-01-01 21:10:00,17.6927,-0.08231,-0.37877,16.6622,-0.11544,0.26333,509.747,,489.759,,,,533.202,,63.4,16.4,867.257,,3921.43,864.829,,3943.04
2026-01-01 21:20:00,17.549,-0.08251,-0.38023,16.3682,-0.11477,0.26234,509.701,,489.697,,551.935,,533.171,,63.0,16.2,867.197,,3950.93,864.816,,3970.34
2026-01-01 21:30:00,17.648,-0.08215,-0.37835,16.4685,-0.11633,0.26261,509.379,,489.713,,551.889,,532.695,,64.3,16.1,867.505,,3951.02,864.705,,3974.06
2026-01-01 21:40:00,17.6172,-0.08195,-0.37867,16.2497,-0.11471,0.26243,,,489.636,,551.397,,532.526,,63.6,15.9,867.286,,3963.2,864.898,,3989.04
2026-01-01 21:50:00,17.4475,-0.08167,-0.378,,,,509.118,,,,551.381,,533.156,,63.1,15.8,867.249,,3988.38,864.993,,4010.96
2026-01-01 22:00:00,17.3018,-0.08216,-0.37739,,,,509.363,,489.774,,551.904,,532.71,,61.9,15.8,867.303,,4012.11,864.937,,4038.05
2026-01-01 22:10:00,17.2261,-0.08199,-0.3793,15.9279,-0.11396,0.26298,509.547,,489.728,,,,,,62.8,15.6,867.264,,4022.96,865.031,,4047.97
2026-01-01 22:20:00,17.1568,-0.08329,-0.37728,16.0543,-0.11462,0.26245,509.409,,489.682,,551.873,,533.186,,61.7,15.8,867.367,,4022.96,864.984,,4053.95
2026-01-01 22:30:00,17.063,-0.0815,-0.3771,15.9321,-0.11511,0.26252,509.578,,489.713,,551.935,,,,61.8,15.7,867.342,,4036.13,864.954,,4067.85
2026-01-01 22:40:00,,,,15.9238,-0.11498,0.26272,509.133,,489.728,,551.535,,532.587,,61.8,15.7,867.492,,4043.92,865.285,,4074.61
2026-01-01 22:50:00,16.8914,-0.08178,-0.37775,15.6389,-0.11431,0.26163,509.578,,489.713,,,,533.248,,62.6,15.3,866.972,,4065.91,864.881,,4094.38
2026-01-01 23:00:00,16.7523,-0.08308,-0.37757,,,,,,489.682,,551.443,,533.186,,62.2,15.1,867.067,,4096.9,865.079,,4124.81
2026-01-01 23:10:00,16.6237,-0.08067,-0.37753,15.3622,-0.1144,0.26092,,,489.759,,551.412,,,,62.3,14.9,867.115,,4103.21,865.165,,4136.31
2026-01-01 23:20:00,,,,15.1764,-0.11474,0.2602,509.363,,489.82,,551.427,,532.726,,62.9,14.8,867.037,,4127.44,864.971,,4157.91
2026-01-01 23:30:00,16.5071,-0.08139,-0.37658,15.1864,-0.11477,0.26035,509.394,,,,551.427,,532.71,,62.8,14.8,866.998,,4131.83,865.001,,4160.66
2026-01-01 23:40:00,16.549,-0.08107,-0.37757,15.0562,-0.11453,0.26191,509.578,,489.682,,551.889,,532.756,,63.9,14.5,866.981,,4129.97,864.92,,4167.71
2026-01-01 23:50:00,16.402,-0.0813,-0.37702,14.7942,-0.11463,0.2598,509.624,,489.651,,551.919,,532.787,,63.7,14.3,866.942,,4156.25,865.044,,4188.71
2026-01-02 00:00:00,16.2613,-0.08044,-0.37679,14.7221,-0.11345,0.26047,509.532,,489.651,,551.904,,532.756,,64.2,14.2,866.885,,4175.06,865.247,,4208.01
2026-01-02 00:10:00,16.1541,-0.08184,-0.37824,14.8554,-0.11434,0.26165,509.425,,489.743,,551.566,,532.818,,62.8,14.4,866.825,,4184.88,865.109,,4217.18
2026-01-02 00:20:00,16.1649,-0.08174,-0.37764,14.7816,-0.11378,0.2625,509.409,,489.651,,,,533.325,,62.7,14.4,867.149,,4194.42,865.139,,4231.02
2026-01-02 00:30:00,16.2481,-0.08078,-0.37785,14.7649,-0.11308,0.26182,509.409,,489.62,,551.32,,533.202,,63.7,14.3,867.119,,4196.98,865.036,,4233.39
2026-01-02 00:40:00,16.1789,-0.08111,-0.37647,14.7582,-0.11409,0.2612,,,489.636,,551.889,,532.756,,64.0,,867.102,,4201.21,864.976,,4241.41
2026-01-02 00:50:00,16.0659,-0.08118,-0.37773,14.7473,-0.11361,0.26194,509.409,,,,551.458,,532.772,,64.2,14.4,867.093,,4202.98,864.984,,4248.25
2026-01-02 01:00:00,15.9734,-0.08013,-0.37832,,,,509.517,,489.682,,551.889,,532.802,,63.1,14.3,866.955,,4220.34,865.036,,4272.38
2026-01-02 01:10:00,15.9106,-0.0807,-0.3762,14.3958,-0.11387,0.26055,509.072,,489.682,,551.965,,533.386,,,13.8,867.045,,4235.37,864.984,,4286.71
2026-01-02 01:20:00,15.8369,-0.08119,-0.37697,14.2583,-0.11454,0.26067,509.394,,489.713,,551.889,,532.802,,63.4,13.8,867.002,,4255.59,865.135,,4306.98
2026-01-02 01:30:00,15.7509,-0.08021,-0.37803,14.0495,-0.11344,0.26054,509.44,,489.682,,551.935,,,,,,866.968,,4270.79,865.225,,4323.69
2026-01-02 01:40:00,,,,14.1104,-0.11507,0.25887,509.532,,489.667,,552.058,,532.864,,63.3,13.6,866.981,,4292.2,865.298,,4345.47
2026-01-02 01:50:00,15.5576,-0.08069,-0.37664,14.041,-0.114,0.26048,509.348,,489.682,,,,533.463,,63.3,13.5,866.955,,4296.89,865.294,,4350.69
2026-01-02 02:00:00,15.5211,-0.08079,-0.37717,14.0275,-0.11351,0.26028,,,489.728,,551.612,,532.864,,64.1,,866.929,,4301.78,865.303,,4358.44
2026-01-02 02:10:00,15.3056,-0.07934,-0.37701,14.0317,-0.11217,0.26054,509.517,,489.682,,552.196,,,,63.6,13.6,866.898,,4315.98,864.988,,4373.96
2026-01-02 02:20:00,15.1447,-0.07915,-0.37729,14.1265,-0.11431,0.25902,509.486,,489.667,,551.781,,532.833,,63.5,13.6,866.514,,4332.81,865.234,,4395.58
2026-01-02 02:30:00,14.9073,-0.08009,-0.37675,14.309,-0.11418,0.26015,509.225,,489.682,,,,532.818,,63.1,13.6,866.592,,4364.58,865.173,,4431.4
2026-01-02 02:40:00,14.8872,-0.08037,-0.37584,14.0131,-0.11368,0.25935,509.01,,489.636,,551.781,,533.355,,62.9,13.4,866.691,,4376.18,865.371,,4439.33
2026-01-02 02:50:00,14.66,-0.07959,-0.37732,13.9138,-0.11289,0.25852,509.455,,489.682,,552.181,,,,64.2,13.3,866.492,,4391.13,865.445,,4457.68
2026-01-02 03:00:00,14.4724,-0.07905,-0.37871,13.9876,-0.11395,0.26041,508.995,,489.651,,552.227,,532.772,,64.5,,866.423,,4429.46,865.406,,4485.81
2026-01-02 03:10:00,14.5558,-0.07846,-0.37782,13.924,-0.11468,0.25986,509.302,,489.62,,,,532.756,,64.3,13.3,866.385,,4426.11,865.367,,4484.27
2026-01-02 03:20:00,14.6221,-0.07881,-0.37742,13.5064,-0.11388,0.25774,509.286,,489.667,,552.257,,532.695,,63.4,13.0,866.549,,4433.74,865.242,,4483.25
2026-01-02 03:30:00,14.6121,-0.07927,-0.37731,13.2543,-0.11229,0.25856,509.317,,489.651,,551.719,,532.864,,62.1,12.8,866.514,,4460.95,865.216,,4509.0
2026-01-02 03:40:00,14.5381,-0.07897,-0.37772,13.3936,-0.11288,0.25982,509.471,,489.651,,,,533.371,,62.5,12.8,866.471,,4476.29,865.036,,4525.37
2026-01-02 03:50:00,14.4952,-0.07948,-0.37602,13.1857,-0.11167,0.25762,,,,,,,,,62.5,12.7,,,,,,
2026-01-02 04:00:00,,,,13.0166,-0.1125,0.25933,509.286,,489.16,,552.15,,,,61.8,,,,,,,
2026-01-02 04:10:00,14.3545,-0.07952,-0.37724,13.0218,-0.11428,0.25822,509.471,,,,552.211,,532.879,,61.7,12.5,866.613,,4535.88,865.182,,4583.71
2026-01-02 04:20:00,14.1831,-0.07804,-0.37565,13.2354,-0.11311,0.25824,509.286,,,,552.288,,532.849,,61.5,12.5,866.613,,4544.56,865.234,,4598.16
2026-01-02 04:30:00,14.2583,-0.0795,-0.37679,12.8713,-0.11325,0.25883,,,489.574,,551.842,,533.34,,61.7,12.5,866.57,,4560.07,865.126,,4605.45
2026-01-02 04:40:00,14.1637,-0.07857,-0.37576,12.8988,-0.11322,0.25808,508.995,,489.636,,,,532.71,,62.2,12.4,866.544,,4567.11,865.161,,4613.37
2026-01-02 04:50:00,14.1442,-0.07827,-0.37828,12.7549,-0.11189,0.25865,509.271,,489.697,,551.796,,532.772,,62.3,12.1,866.678,,4568.98,865.13,,4621.82
2026-01-02 05:00:00,14.0283,-0.07828,-0.37819,12.5588,-0.11261,0.25706,509.302,,,,552.196,,533.401,,62.1,12.0,866.648,,4593.48,865.216,,4656.88
2026-01-02 05:10:00,13.9681,-0.07852,-0.37668,12.558,-0.11258,0.2556,,,489.636,,552.227,,532.879,,61.9,12.1,866.687,,4609.51,865.182,,4668.01
2026-01-02 05:20:00,14.0325,-0.07851,-0.37702,12.5433,-0.11184,0.25742,509.072,,490.235,,551.812,,532.864,,63.2,12.0,866.717,,4622.13,865.148,,4670.74
2026-01-02 05:30:00,13.7534,-0.07706,-0.37747,12.3474,-0.11146,0.25675,509.256,,489.651,,,,,,62.4,11.9,866.717,,4645.56,865.109,,4692.22
2026-01-02 05:40:00,13.8112,-0.07728,-0.37726,12.1335,-0.11208,0.25852,509.271,,,,552.242,,533.401,,61.9,11.6,866.7,,4665.8,865.156,,4717.87
2026-01-02 05:50:00,,,,12.2083,-0.11154,0.25675,509.486,,,,551.719,,532.895,,62.1,11.6,866.631,,4672.84,865.238,,4726.23
2026-01-02 06:00:00,13.67,-0.07825,-0.37655,12.2475,-0.11127,0.25745,509.286,,489.651,,552.181,,533.401,,61.1,11.6,866.76,,4679.05,865.204,,4737.36
2026-01-02 06:10:00,13.3766,-0.07749,-0.37727,12.2701,-0.11228,0.25633,509.256,,489.59,,,,533.448,,59.9,11.6,866.86,,4707.73,865.311,,4766.48
2026-01-02 06:20:00,13.0682,-0.07721,-0.37833,12.5796,-0.11203,0.25903,509.21,,489.605,,551.735,,,,59.0,11.7,866.385,,4741.61,865.173,,4798.39
2026-01-02 06:30:00,12.8257,-0.07571,-0.3779,12.4116,-0.11135,0.25748,509.517,,489.697,,552.257,,532.956,,58.7,,866.682,,4770.21,865.509,,4824.85
2026-01-02 06:40:00,12.7437,-0.07584,-0.37704,12.2397,-0.1114,0.25845,509.256,,489.636,,552.503,,533.34,,59.4,11.5,866.682,,4798.07,865.699,,4850.22
2026-01-02 06:50:00,,,,,,,,,,,,,,,,,866.527,,4788.34,865.371,,4837.2
2026-01-02 07:00:00,,,,,,,,,,,,,,,,,,,,865.557,,4863.26
2026-01-02 07:10:00,,,,,,,,,,,551.812,,,,,,,,,,,
2026-01-02 07:20:00,12.7575,-0.07581,-0.37679,12.1614,-0.11076,0.25707,509.24,,489.62,,552.257,,,,59.0,,866.643,,4839.78,865.535,,4883.25
2026-01-02 07:30:00,12.8023,-0.07573,-0.37592,12.2119,-0.11094,0.25667,509.24,,489.574,,551.766,,532.925,,59.7,11.3,866.803,,4855.71,865.453,,4897.0
2026-01-02 07:40:00,13.4833,-0.07718,-0.37605,12.4133,-0.11154,0.25764,,,489.605,,,,532.941,,60.2,11.5,866.592,,4855.07,865.389,,4902.85
2026-01-02 07:50:00,14.2617,-0.07821,-0.37632,12.5917,-0.11156,0.25756,509.194,,,,,,532.925,,60.8,11.5,866.682,,4860.89,865.1,,4906.43
2026-01-02 08:00:00,15.0436,-0.07786,-0.37424,,,,509.379,,489.605,,551.796,,533.017,,59.7,11.6,866.661,,4874.27,865.156,,4916.96
2026-01-02 08:10:00,15.4579,-0.07976,-0.37593,12.6505,-0.11144,0.25977,,,489.605,,552.242,,532.864,,59.0,11.8,866.6,,4889.85,864.928,,4898.41
2026-01-02 08:20:00,16.4735,-0.08136,-0.3742,12.7342,-0.11094,0.25969,508.672,,489.62,,551.704,,532.956,,59.7,11.8,866.816,,4890.39,864.567,,4859.38
2026-01-02 08:30:00,17.7793,-0.08351,-0.374,12.8377,-0.11117,0.25928,509.317,,489.574,,,,533.417,,59.7,12.1,866.825,,4879.03,864.034,,4788.02
2026-01-02 08:40:00,18.1215,-0.08275,-0.37294,13.002,-0.11084,0.26008,508.933,,489.651,,551.704,,532.802,,56.2,12.2,867.002,,4870.71,863.828,,4769.25
2026-01-02 08:50:00,17.575,-0.08319,-0.37467,12.5874,-0.11074,0.26022,509.317,,,,552.334,,,,55.5,12.3,866.432,,4901.11,863.923,,4813.8
2026-01-02 09:00:00,18.1175,-0.08372,-0.37323,12.6859,-0.11017,0.25934,509.164,,,,552.288,,532.726,,55.9,12.5,866.488,,4901.44,864.065,,4848.92
2026-01-02 09:10:00,18.7856,-0.08348,-0.37222,12.7756,-0.10905,0.26032,509.179,,,,,,532.802,,54.8,12.5,866.471,,4880.0,863.936,,4841.71
2026-01-02 09:20:00,19.4473,-0.08531,-0.37316,13.1119,-0.11065,0.25998,509.317,,489.912,,,,532.818,,54.5,12.6,866.467,,4865.1,863.794,,4835.48
2026-01-02 09:30:00,19.6427,-0.08445,-0.37274,13.3133,-0.11074,0.26001,509.21,,490.004,,551.75,,532.772,,54.1,13.0,866.091,,4833.87,863.654,,4840.75
2026-01-02 09:40:00,15.8196,-0.08137,-0.37806,13.2516,-0.11073,0.26051,509.271,,490.02,,552.38,,532.802,,53.1,13.2,866.07,,4835.91,863.68,,4866.71
2026-01-02 09:50:00,15.3281,-0.0812,-0.37774,13.4193,-0.10923,0.26142,509.286,,489.406,,551.827,,533.34,,51.7,13.4,866.151,,4814.66,863.361,,4854.1
2026-01-02 10:00:00,15.2715,-0.07971,-0.3795,13.532,-0.10961,0.2608,509.501,,489.974,,552.227,,533.34,,51.4,13.5,865.919,,4806.09,863.249,,4850.43
2026-01-02 10:10:00,,,,,,,509.286,,490.004,,552.196,,532.91,,50.1,13.5,865.703,,4789.62,863.038,,4837.95
2026-01-02 10:20:00,,,,13.6674,-0.11073,0.26169,,,490.02,,551.796,,533.401,,48.6,13.6,865.759,,4784.71,863.206,,4827.96
2026-01-02 10:30:00,15.067,-0.08038,-0.3758,13.7253,-0.11062,0.26125,509.087,,489.958,,551.95,,532.849,,,13.8,865.384,,4775.54,862.599,,4827.85
2026-01-02 10:40:00,15.2948,-0.08069,-0.37882,13.9639,-0.11125,0.2607,509.118,,489.989,,551.596,,533.309,,48.9,14.0,865.152,,4757.43,862.388,,4818.73
2026-01-02 10:50:00,15.2356,-0.08007,-0.37924,,,,509.102,,489.928,,551.458,,533.309,,48.6,14.4,865.122,,4754.56,862.31,,4831.5
2026-01-02 11:00:00,15.5302,-0.08103,-0.37869,14.1527,-0.10978,0.26142,509.379,,489.958,,552.088,,532.726,,47.7,,865.1,,4729.09,862.027,,4805.23
2026-01-02 11:10:00,15.3531,-0.07952,-0.37947,14.0605,-0.10922,0.26109,509.363,,489.928,,552.134,,533.294,,,14.9,864.653,,4721.26,861.984,,4811.23
