data_time,LGY-0-0D-QJ-1_temperature,LGY-0-0D-QJ-1_xAxisAngle,LGY-0-0D-QJ-1_yAxisAngle,LGY-0-1D-QJ-1_temperature,LGY-0-1D-QJ-1_xAxisAngle,LGY-0-1D-QJ-1_yAxisAngle,LGY-0-1L-LX-1_beamPierRelativeDisplacement,LGY-0-1L-LX-1_measureDisplacement,LGY-0-1L-LX-2_beamPierRelativeDisplacement,LGY-0-1L-LX-2_measureDisplacement,LGY-0-1L-LX-3_beamPierRelativeDisplacement,LGY-0-1L-LX-3_measureDisplacement,LGY-0-1L-LX-4_beamPierRelativeDisplacement,LGY-0-1L-LX-4_measureDisplacement,LGY-0-1L-WSD-1_humidity,LGY-0-1L-WSD-1_temperature,LGY-0-1L-YB-1_frequency,LGY-0-1L-YB-1_strain,LGY-0-1L-YB-1_temperature,LGY-0-1L-YB-2_frequency,LGY-0-1L-YB-2_strain,LGY-0-1L-YB-2_temperature
2026-01-01 11:30:00,19.5646,0.06775,-0.34399,19.6721,-0.89097,0.30009,489.1,,418.838,,487.055,,470.376,,66.6,21.1,894.303,,3801.8,892.517,,3798.35
2026-01-01 11:40:00,19.61,0.06803,-0.34318,19.6642,-0.89095,0.30072,488.623,,418.654,,486.656,,470.837,,64.3,21.6,893.833,,3799.66,892.53,,3797.8
2026-01-01 11:50:00,19.786,0.06803,-0.34367,20.0682,-0.89079,0.30078,488.961,,418.284,,486.579,,470.991,,59.8,22.7,893.735,,3790.08,892.57,,3786.28
2026-01-01 12:00:00,20.1301,0.06722,-0.34335,20.387,-0.89263,0.30019,489.054,,418.792,,487.162,,470.96,,56.1,23.5,893.775,,3769.22,892.238,,3765.52
2026-01-01 12:10:00,20.3481,0.0687,-0.3436,20.5975,-0.89198,0.29985,,,418.715,,486.595,,471.098,,56.9,23.0,893.797,,3749.44,892.313,,3742.24
2026-01-01 12:20:00,20.5216,0.06835,-0.34263,20.8354,-0.89661,0.30116,489.007,,418.669,,486.595,,470.837,,55.1,23.7,893.912,,3732.2,892.017,,3722.63
2026-01-01 12:30:00,20.7003,0.06796,-0.34181,20.9877,-0.89317,0.3001,489.1,,,,487.208,,471.067,,54.6,23.7,893.966,,3713.07,892.437,,3704.72
2026-01-01 12:40:00,20.7232,0.06722,-0.34253,20.9719,-0.89313,0.29885,489.1,,418.807,,486.564,,471.083,,56.1,23.1,893.979,,3695.28,891.898,,3689.87
2026-01-01 12:50:00,20.8282,0.06756,-0.34339,21.0744,-0.89184,0.29898,489.115,,418.761,,,,470.484,,53.9,,894.023,,3689.14,891.831,,3679.72
2026-01-01 13:00:00,20.7643,0.06662,-0.34411,20.9845,-0.89297,0.29842,489.1,,418.823,,,,471.006,,,22.7,894.046,,3682.01,891.573,,3671.32
2026-01-01 13:10:00,20.7074,0.06739,-0.34347,20.9033,-0.89285,0.29733,489.038,,418.684,,487.193,,,,57.3,22.2,894.134,,3675.98,891.564,,3663.29
2026-01-01 13:20:00,20.6608,0.06734,-0.34419,20.8141,-0.89219,0.29774,489.146,,418.9,,486.656,,470.484,,,22.0,894.077,,3673.79,891.702,,3662.11
2026-01-01 13:30:00,20.7422,0.06541,-0.34598,,,,489.177,,418.746,,486.61,,470.975,,56.7,22.2,894.112,,3665.12,891.729,,3654.46
2026-01-01 13:40:00,20.7445,0.0671,-0.34363,20.9009,-0.89529,0.29616,489.146,,418.223,,486.579,,471.021,,57.1,22.3,894.285,,3654.73,891.733,,3645.72
2026-01-01 13:50:00,20.7998,0.06567,-0.34405,,,,488.623,,418.3,,486.61,,471.067,,56.2,22.2,894.183,,3653.64,891.56,,3642.0
2026-01-01 14:00:00,21.0121,0.06582,-0.3438,21.0894,-0.89297,0.29585,489.084,,,,486.579,,471.129,,52.4,23.5,894.17,,3637.0,891.498,,3631.37
2026-01-01 14:10:00,21.1035,0.06591,-0.34344,21.2824,-0.89497,0.2977,489.069,,418.238,,486.625,,471.067,,51.0,23.8,894.685,,3615.87,891.453,,3615.6
2026-01-01 14:20:00,21.087,0.06716,-0.34487,21.2792,-0.89237,0.29574,488.977,,418.192,,487.086,,470.33,,52.9,22.9,,,,,,
2026-01-01 14:40:00,21.0989,0.06403,-0.34532,21.2777,-0.89615,0.29531,489.084,,418.761,,487.178,,470.883,,52.6,22.7,894.303,,3601.76,891.471,,3600.86
2026-01-01 14:50:00,21.1335,0.06608,-0.34469,21.295,-0.89309,0.29496,488.561,,419.223,,486.671,,470.545,,52.3,,894.374,,3596.98,891.658,,3595.53
2026-01-01 15:00:00,21.1193,0.06433,-0.34331,21.3146,-0.8945,0.29392,489.192,,418.869,,486.641,,470.33,,52.0,22.5,894.348,,3588.76,891.48,,3589.94
2026-01-01 15:10:00,21.1398,0.06616,-0.34412,21.3406,-0.89598,0.29462,,,,,487.178,,470.423,,51.5,22.6,894.41,,3579.84,891.467,,3584.98
2026-01-01 15:20:00,21.2824,0.06622,-0.34351,21.4609,-0.89519,0.29337,489.13,,418.715,,487.132,,470.975,,50.8,22.8,894.859,,3570.66,891.409,,3576.78
2026-01-01 15:30:00,21.1926,0.0663,-0.34385,21.376,-0.89491,0.29289,488.577,,418.792,,487.178,,,,51.8,22.4,894.459,,3563.47,891.507,,3570.66
2026-01-01 15:40:00,,,,,,,489.084,,418.654,,487.178,,,,,,894.405,,3571.74,891.582,,3574.8
2026-01-01 15:50:00,21.0484,0.06503,-0.34519,21.2296,-0.89477,0.2929,489.1,,,,486.641,,470.975,,52.1,22.1,894.436,,3570.3,891.715,,3575.43
2026-01-01 16:00:00,21.005,0.06478,-0.34412,21.1469,-0.89343,0.29189,489.084,,418.807,,486.61,,470.469,,53.7,22.0,894.454,,3575.61,,,
2026-01-01 16:10:00,20.8906,0.06549,-0.34515,21.0098,-0.89317,0.29148,489.084,,418.792,,487.132,,470.53,,53.3,21.8,894.427,,3578.76,891.782,,3582.1
2026-01-01 16:20:00,20.8804,0.0649,-0.34391,21.02,-0.89304,0.29118,489.084,,418.731,,486.61,,471.144,,53.1,21.7,894.494,,3578.49,891.573,,3583.36
2026-01-01 16:30:00,20.8085,0.06529,-0.34514,20.9285,-0.89258,0.29205,489.13,,418.777,,486.625,,470.515,,53.5,,894.419,,3583.45,893.198,,3586.24
2026-01-01 16:40:00,20.6932,0.06584,-0.34517,20.7911,-0.89373,0.29065,489.146,,418.731,,486.625,,470.438,,53.2,21.4,894.396,,3589.85,891.813,,3592.1
2026-01-01 16:50:00,20.5136,0.06631,-0.34426,20.5682,-0.89291,0.29071,489.13,,418.669,,486.61,,470.898,,53.9,21.1,894.419,,3603.03,891.951,,3604.83
2026-01-01 17:00:00,20.1697,0.06769,-0.34568,20.3402,-0.89164,0.28948,489.084,,418.854,,486.564,,,,54.2,20.7,894.365,,3616.87,892.163,,3619.49
2026-01-01 17:10:00,19.9506,0.06709,-0.34549,19.9729,-0.89132,0.28947,489.161,,418.761,,486.579,,470.423,,55.8,20.3,894.374,,3639.36,892.455,,3644.0
2026-01-01 17:20:00,19.7335,0.06801,-0.34716,19.7517,-0.89188,0.28862,488.638,,418.592,,487.162,,471.006,,55.8,20.0,894.472,,3663.11,892.986,,3667.4
2026-01-01 17:30:00,19.4936,0.06554,-0.34486,19.5024,-0.89104,0.28878,,,418.792,,487.162,,471.098,,56.4,19.8,894.241,,3688.68,892.649,,3691.7
2026-01-01 17:40:00,19.3699,0.06635,-0.34753,,,,489.054,,418.7,,486.656,,470.423,,57.2,19.5,894.352,,3706.64,893.966,,3710.59
2026-01-01 17:50:00,19.2205,0.06725,-0.34587,19.1893,-0.8914,0.28876,489.115,,418.854,,487.162,,,,57.7,19.4,894.165,,3726.12,892.765,,3729.16
2026-01-01 18:00:00,19.0909,0.06792,-0.34766,19.0349,-0.89185,0.28739,489.161,,418.715,,486.763,,470.96,,58.0,19.3,894.041,,3749.44,892.902,,3750.73
2026-01-01 18:10:00,19.0813,0.06743,-0.34606,19.0109,-0.89057,0.28746,,,,,486.595,,470.453,,57.9,19.2,893.997,,3745.75,892.782,,3757.01
2026-01-01 18:20:00,19.0285,0.06773,-0.34647,19.0061,-0.88997,0.28717,489.023,,418.715,,,,470.929,,58.1,19.2,893.988,,3750.46,893.061,,3761.36
2026-01-01 18:30:00,18.9868,0.06702,-0.34565,18.974,-0.89043,0.2882,488.546,,418.854,,486.641,,470.392,,58.2,19.1,894.094,,3762.1,892.866,,3772.93
2026-01-01 18:40:00,18.9492,0.06582,-0.34585,18.8778,-0.89076,0.28824,489.069,,418.823,,486.579,,470.545,,58.2,19.0,893.957,,3773.11,893.043,,3784.61
2026-01-01 18:50:00,18.8971,0.0675,-0.34693,18.7968,-0.88944,0.28801,489.1,,419.3,,,,470.945,,58.6,18.9,894.69,,3776.08,893.101,,3794.73
2026-01-01 19:00:00,18.7872,0.06787,-0.34601,18.6989,-0.89015,0.28728,489.115,,418.223,,486.533,,470.407,,59.2,18.8,893.859,,3791.85,893.083,,3805.7
2026-01-01 19:10:00,18.6812,0.06652,-0.3479,18.6081,-0.89117,0.28703,489.023,,419.069,,486.61,,470.484,,59.4,,893.868,,3805.98,893.008,,3818.28
2026-01-01 19:20:00,,,,18.5783,-0.89107,0.28735,489.069,,418.638,,,,,,59.8,18.6,893.921,,3810.83,893.101,,3824.91
2026-01-01 19:30:00,18.5502,0.06693,-0.34633,18.4037,-0.89042,0.28709,489.054,,418.838,,487.147,,470.576,,60.6,18.4,893.841,,3818.47,893.132,,3837.99
2026-01-01 19:40:00,18.4021,0.06833,-0.34664,18.2852,-0.88919,0.28747,489.023,,419.177,,487.224,,470.991,,,18.3,894.427,,3834.25,893.114,,3855.02
2026-01-01 19:50:00,18.2998,0.06771,-0.34787,18.1191,-0.89029,0.28705,489.13,,418.761,,486.687,,471.006,,61.1,18.1,893.7,,3852.96,893.181,,3873.51
2026-01-01 20:00:00,18.1255,0.06728,-0.3467,18.0084,-0.88908,0.28905,489.1,,418.269,,486.579,,470.469,,60.7,18.0,893.655,,3870.13,893.221,,3889.13
2026-01-01 20:10:00,18.0221,0.06735,-0.34734,17.8903,-0.89027,0.28422,488.623,,418.746,,486.671,,470.837,,61.1,17.9,893.651,,3890.45,893.336,,3904.6
2026-01-01 20:20:00,17.9615,0.06646,-0.34771,17.8215,-0.8883,0.28692,489.069,,419.284,,487.07,,470.438,,61.2,,893.442,,3900.45,893.371,,3916.79
2026-01-01 20:30:00,17.8352,0.06763,-0.34768,17.6269,-0.88817,0.28626,489.1,,418.777,,,,470.991,,61.2,17.5,893.495,,3914.15,893.411,,3937.92
2026-01-01 20:40:00,17.6618,0.06741,-0.34771,17.5393,-0.88971,0.28636,,,418.792,,487.178,,,,61.0,,893.478,,3940.86,893.722,,3958.72
2026-01-01 20:50:00,17.5043,0.06729,-0.34825,17.4296,-0.88741,0.28559,489.038,,418.669,,486.687,,471.098,,61.7,17.2,893.371,,3954.63,893.518,,3971.96
2026-01-01 21:00:00,17.4361,0.06841,-0.34884,17.2497,-0.88877,0.28824,488.484,,418.792,,487.239,,471.052,,62.1,17.0,893.296,,3977.11,893.527,,3990.29
2026-01-01 21:10:00,,,,17.1291,-0.89036,0.28728,,,,,487.116,,470.53,,,16.8,893.274,,3986.94,893.819,,4005.6
2026-01-01 21:20:00,17.1544,0.06839,-0.34804,17.0262,-0.88746,0.28616,489.161,,418.746,,486.595,,,,62.1,16.6,893.23,,4004.64,893.779,,4023.44
2026-01-01 21:30:00,17.0777,0.06926,-0.34864,16.9143,-0.887,0.28514,,,418.654,,487.193,,470.591,,62.0,,893.114,,4025.84,893.904,,4043.73
2026-01-01 21:40:00,17.1323,0.0672,-0.34817,,,,489.084,,418.777,,487.055,,471.083,,62.2,,893.168,,4025.65,893.837,,4045.85
2026-01-01 21:50:00,17.0156,0.06783,-0.34786,16.8661,-0.88821,0.28668,489.161,,418.838,,486.656,,470.561,,61.0,16.5,893.061,,4042.67,893.784,,4063.79
2026-01-01 22:00:00,16.9748,0.06837,-0.34802,16.7646,-0.88873,0.28612,489.13,,418.854,,486.656,,470.975,,61.0,16.3,893.017,,4055.59,893.877,,4078.19
2026-01-01 22:10:00,16.8416,0.06803,-0.34847,16.6614,-0.88752,0.28681,489.023,,418.777,,486.671,,471.021,,60.1,16.3,892.973,,4073.94,893.975,,4101.46
2026-01-01 22:20:00,16.6679,0.06799,-0.34985,16.5367,-0.88778,0.28556,489.1,,419.238,,487.132,,470.515,,60.3,16.1,892.964,,4096.51,894.001,,4117.31
2026-01-01 22:30:00,16.6089,0.06848,-0.34793,16.4275,-0.88826,0.285,,,,,486.595,,471.006,,60.4,16.1,892.866,,4111.86,894.094,,4137.0
2026-01-01 22:40:00,16.5153,0.06851,-0.34916,16.3987,-0.8877,0.28577,489.084,,418.854,,486.165,,470.392,,60.8,15.9,893.411,,4126.76,894.046,,4147.64
2026-01-01 22:50:00,16.4233,0.0669,-0.3489,16.267,-0.88752,0.2864,489.069,,418.838,,487.055,,470.392,,61.7,15.8,892.729,,4139.54,894.197,,4161.73
2026-01-01 23:00:00,16.3781,0.06831,-0.3493,16.1385,-0.88681,0.2845,489.084,,418.838,,,,470.991,,61.1,15.7,892.707,,4147.25,894.165,,4173.79
2026-01-01 23:10:00,16.2728,0.0674,-0.34817,16.1005,-0.88729,0.2849,,,418.838,,486.687,,470.591,,,,892.685,,4156.64,894.205,,4188.81
2026-01-01 23:20:00,16.1203,0.06762,-0.34781,15.9618,-0.88723,0.28533,488.607,,418.838,,487.224,,,,61.4,15.4,892.649,,4173.2,894.352,,4208.8
2026-01-01 23:30:00,16.174,0.0678,-0.34779,15.8916,-0.88791,0.28517,488.607,,418.592,,,,471.052,,61.4,15.3,892.601,,4187.24,894.352,,4224.0
2026-01-01 23:40:00,16.1154,0.06834,-0.34901,15.8427,-0.88748,0.28541,489.192,,418.823,,487.239,,470.991,,61.2,15.3,892.539,,4218.86,894.357,,4237.75
2026-01-01 23:50:00,,,,15.7069,-0.88652,0.28538,489.13,,,,486.61,,470.96,,61.9,15.2,892.477,,4227.66,894.41,,4251.52
2026-01-02 00:00:00,15.7451,0.06802,-0.34799,15.6016,-0.88709,0.28431,489.007,,418.792,,486.61,,470.469,,61.8,15.0,892.446,,4245.18,894.459,,4269.59
2026-01-02 00:10:00,15.6746,0.0686,-0.34961,15.5169,-0.88685,0.28517,488.638,,418.715,,486.595,,471.113,,62.0,14.9,892.411,,4256.98,894.499,,4285.62
2026-01-02 00:20:00,15.6265,0.06817,-0.34871,15.4521,-0.88674,0.28337,489.069,,418.854,,486.579,,470.561,,61.3,14.8,892.388,,4270.88,894.565,,4302.18
2026-01-02 00:30:00,15.467,0.06788,-0.34864,15.264,-0.88778,0.28564,489.115,,419.315,,486.625,,470.991,,60.8,14.8,892.331,,4304.58,894.765,,4327.1
2026-01-02 00:40:00,15.5011,0.06838,-0.34886,15.2981,-0.88648,0.28503,489.054,,418.746,,486.641,,471.067,,60.6,14.8,892.273,,4308.77,894.65,,4335.02
2026-01-02 00:50:00,15.5327,0.06826,-0.34868,15.249,-0.88512,0.28501,488.992,,418.7,,486.595,,471.113,,61.2,14.7,892.243,,4320.88,894.668,,4348.28
2026-01-02 01:00:00,15.269,0.07021,-0.34882,15.2664,-0.88567,0.2849,489.146,,418.777,,487.193,,471.006,,61.4,14.6,892.216,,4329.4,894.699,,4356.43
2026-01-02 01:10:00,15.2989,0.07006,-0.34825,15.113,-0.88605,0.28467,488.5,,418.654,,487.07,,471.052,,61.4,14.5,892.189,,4347.98,894.743,,4373.86
2026-01-02 01:20:00,15.269,0.06835,-0.34827,15.0495,-0.88559,0.28445,489.1,,418.807,,486.564,,471.052,,61.3,14.3,892.185,,4346.47,894.765,,4382.44
2026-01-02 01:30:00,,,,14.9366,-0.88499,0.28469,489.054,,418.669,,486.625,,470.914,,61.6,14.3,892.119,,4373.66,894.779,,4400.74
2026-01-02 01:40:00,,,,14.8386,-0.88491,0.28456,,,418.854,,486.717,,471.006,,61.3,14.2,892.083,,4393.96,894.814,,4418.9
2026-01-02 01:50:00,15.0236,0.06986,-0.34903,,,,489.13,,418.807,,487.132,,470.561,,62.3,14.1,892.048,,4399.63,894.877,,4433.94
2026-01-02 02:00:00,,,,14.6549,-0.88638,0.2846,488.992,,418.684,,486.656,,470.284,,62.3,14.0,892.013,,4427.53,894.983,,4460.85
2026-01-02 02:10:00,14.9082,0.06955,-0.34921,14.5137,-0.88514,0.28399,,,419.269,,487.285,,471.144,,62.0,13.9,891.978,,4451.56,894.979,,4479.25
2026-01-02 02:20:00,14.7825,0.06932,-0.34973,14.4598,-0.88566,0.28263,489.146,,418.807,,486.625,,470.53,,61.9,13.8,891.929,,4475.47,895.028,,4498.73
2026-01-02 02:30:00,14.6482,0.06883,-0.34951,14.2752,-0.88573,0.28401,489.069,,418.807,,486.671,,471.113,,,13.7,891.884,,4495.96,895.077,,4520.32
2026-01-02 02:40:00,14.6835,0.06965,-0.34915,14.2583,-0.8863,0.28444,,,419.223,,487.208,,471.052,,62.4,13.6,891.849,,4503.66,895.068,,4530.52
2026-01-02 02:50:00,14.821,0.06887,-0.34947,14.2811,-0.88627,0.28322,489.023,,418.731,,486.61,,470.484,,62.7,13.6,891.826,,4498.32,895.059,,4538.57
2026-01-02 03:00:00,14.6381,0.06925,-0.34863,14.1569,-0.88724,0.28309,488.454,,418.669,,486.687,,470.776,,62.4,13.5,891.791,,4522.79,895.103,,4557.07
2026-01-02 03:10:00,14.4817,0.06769,-0.35052,14.0105,-0.88647,0.28228,488.561,,418.792,,486.625,,,,62.0,13.4,891.76,,4542.18,895.17,,4582.88
2026-01-02 03:20:00,14.2744,0.06858,-0.34984,13.9486,-0.8861,0.28304,489.038,,418.777,,486.61,,470.991,,61.9,13.4,891.76,,4576.13,895.179,,4600.35
2026-01-02 03:30:00,14.2693,0.06776,-0.34975,,,,489.1,,419.254,,486.625,,471.052,,61.4,13.3,891.831,,4584.34,895.166,,4612.43
2026-01-02 03:40:00,14.2346,0.06843,-0.35052,13.8485,-0.88717,0.28226,489.13,,418.838,,486.625,,470.53,,61.3,13.2,891.746,,4603.26,895.246,,4630.8
2026-01-02 03:50:00,14.1671,0.06761,-0.35067,13.7772,-0.88655,0.28337,489.038,,,,,,470.914,,60.4,13.1,,,,,,
2026-01-02 04:00:00,,,,13.5797,-0.88671,0.28298,489.1,,418.761,,,,,,60.7,13.1,891.675,,4631.33,895.308,,4667.49
2026-01-02 04:10:00,13.8528,0.06822,-0.35046,13.4782,-0.88714,0.28155,489.038,,418.854,,487.285,,,,61.2,,891.658,,4664.02,895.357,,4691.69
2026-01-02 04:20:00,,,,13.5089,-0.88657,0.2817,489.13,,418.746,,,,,,61.6,12.9,891.627,,4670.01,895.326,,4699.7
2026-01-02 04:30:00,13.8035,0.06797,-0.34997,13.4697,-0.88701,0.28219,,,418.777,,487.193,,,,,,891.595,,4691.48,895.348,,4717.66
2026-01-02 04:40:00,13.5848,0.06777,-0.35034,13.3868,-0.88642,0.28246,489.115,,418.838,,486.671,,471.083,,60.3,12.7,891.547,,4701.39,895.37,,4736.19
2026-01-02 04:50:00,13.555,0.06835,-0.35029,13.3834,-0.887,0.28175,489.023,,418.838,,,,471.083,,60.7,12.6,891.52,,4724.96,895.364,,4748.29
2026-01-02 05:00:00,13.5746,0.06769,-0.35024,13.2516,-0.88719,0.28168,,,419.223,,486.641,,,,61.3,12.5,891.498,,4729.3,895.382,,4760.73
2026-01-02 05:10:00,13.4603,0.06845,-0.34978,,,,488.592,,418.854,,486.625,,,,61.4,12.4,891.702,,4740.01,895.366,,4769.89
2026-01-02 05:20:00,13.4355,0.06717,-0.35072,13.1162,-0.88669,0.28109,488.977,,419.284,,486.625,,470.376,,60.1,12.4,891.689,,4750.1,895.388,,4791.23
2026-01-02 05:30:00,13.226,0.06922,-0.35116,13.0287,-0.88637,0.28154,489.038,,418.807,,486.625,,471.098,,60.7,12.3,891.64,,4781.19,895.479,,4820.98
2026-01-02 05:40:00,13.154,0.06784,-0.35102,12.8609,-0.88698,0.28093,489.161,,418.777,,487.193,,470.653,,60.1,12.2,891.604,,4807.38,895.497,,4845.16
2026-01-02 05:50:00,13.0527,0.06808,-0.34963,12.8282,-0.88634,0.2803,489.115,,,,487.224,,470.499,,59.7,12.1,891.556,,4831.5,895.55,,4865.31
2026-01-02 06:00:00,12.9608,0.06797,-0.3508,12.6695,-0.88616,0.28029,489.023,,418.746,,486.625,,,,,,891.524,,4859.16,895.577,,4893.53
2026-01-02 06:10:00,12.8618,0.06811,-0.35084,12.6116,-0.88677,0.28247,489.069,,418.254,,,,471.021,,58.8,12.0,891.48,,4882.92,895.572,,4909.36
2026-01-02 06:20:00,12.8626,0.06691,-0.35072,12.5381,-0.88611,0.28181,489.038,,418.884,,486.702,,471.083,,59.5,11.9,891.48,,4895.81,895.586,,4928.82
2026-01-02 06:30:00,12.8833,0.06787,-0.35136,12.5554,-0.88673,0.28176,,,418.746,,,,470.591,,60.1,11.9,,,,,,
2026-01-02 06:40:00,13.0304,0.06703,-0.35082,12.4913,-0.88639,0.28023,489.054,,418.269,,487.193,,470.423,,,,891.422,,4909.91,895.603,,4952.03
2026-01-02 06:50:00,,,,,,,,,,,,,,,,,891.453,,4927.19,895.586,,4960.55
2026-01-02 07:00:00,,,,,,,,,,,,,,,,,891.507,,4922.51,,,
2026-01-02 07:10:00,12.9788,0.0674,-0.35037,12.2779,-0.88552,0.28099,489.069,,418.577,,487.193,,,,58.7,,,,,,,
2026-01-02 07:20:00,,,,12.2423,-0.88763,0.2813,489.023,,418.807,,486.61,,470.3,,57.9,11.7,891.369,,4962.74,895.896,,5015.63
2026-01-02 07:30:00,13.033,0.0669,-0.35024,12.2345,-0.88738,0.28079,489.007,,418.746,,486.61,,,,56.7,11.9,891.347,,4967.22,895.869,,5022.45
2026-01-02 07:40:00,,,,12.2579,-0.88595,0.28124,489.038,,418.361,,487.27,,471.098,,56.1,12.4,891.325,,4979.48,895.705,,5036.35
2026-01-02 07:50:00,13.0373,0.06798,-0.35115,12.1901,-0.88651,0.28004,489.069,,418.823,,486.794,,470.515,,55.4,12.7,891.835,,5002.53,895.971,,5056.25
2026-01-02 08:00:00,13.172,0.06751,-0.349,,,,489.054,,418.777,,486.625,,,,53.7,13.7,891.84,,4996.16,895.838,,5052.93
2026-01-02 08:10:00,13.2294,0.0675,-0.35394,12.7273,-0.88504,0.28354,489.038,,418.869,,487.254,,470.991,,52.1,13.6,891.924,,4968.86,895.657,,5008.8
2026-01-02 08:20:00,13.1171,0.06711,-0.3544,,,,489.054,,418.807,,486.671,,470.499,,50.1,14.0,891.866,,4953.89,895.705,,5000.33
2026-01-02 08:30:00,13.2465,0.06703,-0.35082,12.6608,-0.8858,0.28247,489.084,,418.807,,486.641,,470.392,,51.6,13.8,891.902,,4975.87,895.772,,5024.88
2026-01-02 08:40:00,13.2799,0.0683,-0.35071,12.8963,-0.88614,0.28306,489.054,,418.838,,487.224,,470.791,,48.7,14.3,891.969,,4958.58,896.109,,5004.62
2026-01-02 08:50:00,13.3167,0.06825,-0.34917,13.1874,-0.88583,0.2826,488.546,,418.761,,486.564,,470.469,,47.9,14.2,892.618,,4940.8,895.918,,4981.79
2026-01-02 09:00:00,13.4176,0.06893,-0.34913,12.9281,-0.88502,0.28152,489.084,,418.869,,487.178,,470.453,,48.4,14.1,891.875,,4959.24,895.696,,4989.46
2026-01-02 09:10:00,13.5303,0.0697,-0.34749,13.008,-0.88703,0.28188,488.546,,418.823,,487.132,,,,48.4,14.7,891.884,,4969.74,895.723,,4992.21
2026-01-02 09:20:00,13.8341,0.06963,-0.34924,13.676,-0.88729,0.28176,489.1,,418.823,,487.193,,470.515,,47.0,15.3,891.924,,4914.68,895.506,,4936.66
2026-01-02 09:30:00,13.8663,0.06976,-0.34821,13.2679,-0.88597,0.2806,488.561,,418.346,,486.687,,471.113,,48.0,14.3,891.955,,4912.08,895.608,,4938.73
2026-01-02 09:40:00,13.744,0.06838,-0.34901,,,,489.1,,418.3,,487.132,,471.083,,46.5,14.3,891.92,,4939.05,895.696,,4965.14
2026-01-02 09:50:00,13.9698,0.06833,-0.34958,13.6785,-0.88673,0.28263,489.1,,418.807,,486.656,,470.515,,47.8,14.6,891.924,,4910.77,895.541,,4938.4
2026-01-02 10:00:00,14.2592,0.06905,-0.34796,14.0385,-0.88775,0.2833,489.054,,418.746,,486.564,,471.006,,44.9,15.2,891.964,,4870.38,,,
2026-01-02 10:10:00,14.1612,0.06845,-0.34837,13.8417,-0.88646,0.28129,489.084,,418.854,,486.595,,470.591,,45.7,15.1,891.964,,4867.14,895.484,,4892.01
2026-01-02 10:20:00,14.2617,0.0683,-0.34591,13.9876,-0.88806,0.28399,489.13,,418.731,,,,470.945,,44.4,15.3,891.973,,4850.75,895.379,,4877.19
2026-01-02 10:30:00,14.4135,0.0687,-0.34831,14.233,-0.88686,0.2835,,,418.807,,486.641,,,,44.3,15.7,891.92,,4829.57,895.277,,4853.99
2026-01-02 10:40:00,14.491,0.06925,-0.34839,14.5835,-0.88805,0.28249,488.484,,418.777,,486.641,,,,46.6,15.1,892.008,,4804.27,895.135,,4821.95
2026-01-02 10:50:00,14.6146,0.0685,-0.3477,14.8018,-0.88819,0.28219,488.961,,418.792,,486.687,,470.53,,44.4,15.4,892.03,,4777.67,895.046,,4794.22
2026-01-02 11:00:00,14.6667,0.06734,-0.34594,,,,489.023,,,,486.564,,471.067,,42.2,15.9,892.419,,4776.07,895.313,,4789.09
2026-01-02 11:10:00,14.7816,0.06755,-0.34761,14.8454,-0.88923,0.28271,489.115,,418.884,,486.625,,470.453,,45.0,15.9,,,,,,
2026-01-02 11:20:00,14.9952,0.06954,-0.34726,15.138,-0.88799,0.28251,489.038,,418.346,,487.178,,470.53,,44.6,15.4,892.044,,4739.8,894.854,,4747.44
2026-01-02 11:30:00,15.0386,0.06996,-0.34725,15.2889,-0.88825,0.28203,489.1,,418.607,,486.625,,470.637,,41.1,16.8,892.189,,4712.16,894.69,,4719.35
2026-01-02 11:40:00,14.9232,0.06915,-0.34664,14.8194,-0.88892,0.28097,488.992,,418.731,,486.641,,470.499,,39.9,16.9,892.066,,4717.13,894.939,,4730.15
2026-01-02 11:50:00,15.001,0.07033,-0.34806,15.1956,-0.89016,0.28123,489.038,,418.669,,486.656,,470.499,,39.3,17.5,892.128,,4698.01,894.65,,4705.51
2026-01-02 12:00:00,15.2523,0.06875,-0.34672,15.4704,-0.88843,0.28311,489.054,,418.915,,486.641,,470.991,,38.9,17.5,892.216,,4664.44,894.552,,4670.74
2026-01-02 12:10:00,15.2756,0.06795,-0.34637,15.3106,-0.88739,0.28166,489.115,,418.577,,486.579,,,,39.3,17.5,892.136,,4656.67,894.157,,4663.7
2026-01-02 12:20:00,15.4629,0.06946,-0.34734,15.6364,-0.88937,0.2811,489.069,,418.269,,486.641,,470.407,,38.6,18.1,892.313,,4634.46,894.321,,4636.87
2026-01-02 12:30:00,15.2765,0.06867,-0.34809,15.472,-0.88899,0.27947,489.054,,418.854,,486.641,,471.113,,39.2,17.8,892.163,,4623.7,894.188,,4630.18
2026-01-02 12:40:00,15.314,0.0686,-0.34778,15.3855,-0.88816,0.27824,489.084,,418.284,,,,470.438,,38.3,18.0,892.707,,4625.47,894.179,,4630.59
2026-01-02 12:50:00,15.6298,0.0671,-0.34829,15.8403,-0.88943,0.2817,489.1,,418.792,,486.564,,471.083,,37.3,,892.269,,4596.7,894.032,,4594.94
2026-01-02 13:00:00,15.7542,0.06997,-0.34811,16.0981,-0.88987,0.28173,489.023,,418.869,,486.61,,,,,,892.388,,4572.19,894.192,,4566.59
2026-01-02 13:10:00,15.8469,0.06712,-0.34854,15.9271,-0.88905,0.28113,488.992,,418.731,,486.656,,,,40.5,17.9,892.388,,4562.87,893.841,,4559.24
