timestamp,ZS-0-0D-QJ-1_temperature,ZS-0-0D-QJ-1_xAxisAngle,ZS-0-0D-QJ-1_yAxisAngle,ZS-0-1D-QJ-1_temperature,ZS-0-1D-QJ-1_xAxisAngle,ZS-0-1D-QJ-1_yAxisAngle,ZS-0-1L-LX-1_beamPierRelativeDisplacement,ZS-0-1L-LX-1_measureDisplacement,ZS-0-1L-LX-2_beamPierRelativeDisplacement,ZS-0-1L-LX-2_measureDisplacement,ZS-0-1L-LX-3_beamPierRelativeDisplacement,ZS-0-1L-LX-3_measureDisplacement,ZS-0-1L-LX-4_beamPierRelativeDisplacement,ZS-0-1L-LX-4_measureDisplacement,ZS-0-1L-WSD-1_humidity,ZS-0-1L-WSD-1_temperature,ZS-0-1L-YB-1_frequency,ZS-0-1L-YB-1_strain,ZS-0-1L-YB-1_temperature,ZS-0-1L-YB-2_frequency,ZS-0-1L-YB-2_strain,ZS-0-1L-YB-2_temperature
2025-12-21 19:30:00,22.6012,0.36267,-0.42253,22.344,-0.21085,-0.22327,489.81600000000003,490.308,500.79300000000006,508.393,591.106,590.507,508.551,508.044,65.1,15.2,868.414,3.77526417,24.596575292,897.736,-10.040990696,24.313589368
2025-12-21 19:40:00,22.6012,0.36267,-0.42253,22.344,-0.21085,-0.22327,489.81600000000003,490.308,500.79300000000006,508.393,591.106,590.507,508.551,508.044,65.1,15.2,868.414,3.77526417,24.431564753,897.839,-10.040990696,24.246380496
2025-12-21 19:50:00,22.6012,0.36267,-0.42253,22.344,-0.21085,-0.22327,489.81600000000003,490.308,500.79300000000006,508.393,591.106,590.507,508.551,508.044,65.1,15.2,868.453,3.77526417,24.313589368,897.947,-10.040990696,24.183347631
2025-12-21 20:00:00,22.6012,0.36267,-0.42253,22.344,-0.21085,-0.22327,489.81600000000003,490.308,500.79300000000006,508.393,591.106,590.507,508.551,508.044,65.1,15.2,868.448,3.77526417,24.303427397,898.041,-10.040990696,24.135837814
2025-12-21 20:10:00,22.6012,0.36267,-0.42253,22.344,-0.21085,-0.22327,489.81600000000003,490.308,500.79300000000006,508.393,591.106,590.507,508.551,508.044,65.1,15.2,868.448,3.77526417,24.266210868,898.081,-10.040990696,24.058310428
2025-12-21 20:20:00,22.6012,0.36267,-0.42253,22.344,-0.21085,-0.22327,489.81600000000003,490.308,500.79300000000006,508.393,591.106,590.507,508.551,508.044,65.1,15.2,868.448,3.77526417,24.197109975,898.068,-10.040990696,23.961242711
2025-12-21 20:30:00,22.6012,0.36267,-0.42253,22.344,-0.21085,-0.22327,489.81600000000003,490.308,500.79300000000006,508.393,591.106,590.507,508.551,508.044,65.1,15.2,868.444,3.77526417,24.137078944,898.162,-10.040990696,23.868245256
2025-12-21 20:40:00,22.6012,0.36267,-0.42253,22.344,-0.21085,-0.22327,489.81600000000003,490.308,500.79300000000006,508.393,591.106,590.507,508.551,508.044,65.1,15.2,868.461,3.77526417,24.082978771,898.404,-10.040990696,23.801149031
2025-12-21 20:50:00,22.6012,0.36267,-0.42253,22.344,-0.21085,-0.22327,489.81600000000003,490.308,500.79300000000006,508.393,591.106,590.507,508.551,508.044,65.1,15.2,868.465,3.77526417,23.935278331,898.453,-10.040990696,23.791530962
2025-12-21 21:00:00,22.6012,0.36267,-0.42253,22.344,-0.21085,-0.22327,489.81600000000003,490.308,500.79300000000006,508.393,591.106,590.507,508.551,508.044,65.1,15.2,868.461,3.77526417,23.580599699,898.453,-10.040990696,23.768509473
2025-12-21 21:10:00,22.6012,0.36267,-0.42253,22.344,-0.21085,-0.22327,489.81600000000003,490.308,500.79300000000006,508.393,591.106,590.507,508.551,508.044,65.1,15.2,868.431,3.77526417,23.290601567,898.431,-10.040990696,23.63485049
2025-12-21 21:20:00,22.6012,0.36267,-0.42253,22.344,-0.21085,-0.22327,489.81600000000003,490.308,500.79300000000006,508.393,591.106,590.507,508.551,508.044,65.1,15.2,868.414,3.77526417,23.199207189,898.538,-10.040990696,23.565481272
2025-12-21 21:30:00,22.6012,0.36267,-0.42253,22.344,-0.21085,-0.22327,489.81600000000003,490.308,500.79300000000006,508.393,591.106,590.507,508.551,508.044,65.1,15.2,868.388,3.77526417,23.174214908,898.525,-10.040990696,23.520973304
2025-12-21 21:40:00,22.6012,0.36267,-0.42253,22.344,-0.21085,-0.22327,489.81600000000003,490.308,500.79300000000006,508.393,591.106,590.507,508.551,508.044,65.1,15.2,868.371,3.77526417,23.089655145,898.574,-10.040990696,23.471620482
2025-12-21 21:50:00,22.6012,0.36267,-0.42253,22.344,-0.21085,-0.22327,489.81600000000003,490.308,500.79300000000006,508.393,591.106,590.507,508.551,508.044,65.1,15.2,868.353,3.77526417,23.083144091,898.57,-10.040990696,23.434368638
2025-12-21 22:00:00,22.6012,0.36267,-0.42253,22.344,-0.21085,-0.22327,489.81600000000003,490.308,500.79300000000006,508.393,591.106,590.507,508.551,508.044,65.1,15.2,868.668,3.77526417,22.9248348,898.619,-10.040990696,23.381573424
2025-12-21 22:10:00,22.6012,0.36267,-0.42253,22.344,-0.21085,-0.22327,489.81600000000003,490.308,500.79300000000006,508.393,591.106,590.507,508.551,508.044,65.1,15.2,868.66,3.77526417,22.827373632,898.579,-10.040990696,23.338455576
2025-12-21 22:20:00,22.6012,0.36267,-0.42253,22.344,-0.21085,-0.22327,489.81600000000003,490.308,500.79300000000006,508.393,591.106,590.507,508.551,508.044,65.1,15.2,868.629,3.77526417,22.846800306,898.65,-10.040990696,23.296550787
2025-12-21 22:30:00,22.6012,0.36267,-0.42253,22.344,-0.21085,-0.22327,489.81600000000003,490.308,500.79300000000006,508.393,591.106,590.507,508.551,508.044,65.1,15.2,868.647,3.77526417,22.767230431,898.637,-10.040990696,23.237417538
2025-12-21 22:40:00,22.6012,0.36267,-0.42253,22.344,-0.21085,-0.22327,489.81600000000003,490.308,500.79300000000006,508.393,591.106,590.507,508.551,508.044,65.1,15.2,868.634,3.77526417,22.677185966,898.628,-10.040990696,23.174214908
2025-12-21 22:50:00,22.6012,0.36267,-0.42253,22.344,-0.21085,-0.22327,489.81600000000003,490.308,500.79300000000006,508.393,591.106,590.507,508.551,508.044,65.1,15.2,868.625,3.77526417,22.610866298,898.713,-10.040990696,23.131334743
2025-12-21 23:00:00,22.6012,0.36267,-0.42253,22.344,-0.21085,-0.22327,489.81600000000003,490.308,500.79300000000006,508.393,591.106,590.507,508.551,508.044,65.1,15.2,868.621,3.77526417,22.558117999,898.7,-10.040990696,23.089655145
